departure,arrival
05:49,06:09
06:19,06:39
06:49,07:09
07:19,07:39
07:49,08:09
08:19,08:39
08:49,09:09
09:19,09:39
09:49,10:09
10:19,10:39
10:49,11:09
11:19,11:39
11:49,12:09
12:19,12:39
12:49,13:09
13:19,13:39
13:42,14:02
14:05,14:25
14:28,14:48
14:51,15:11
15:14,15:34
15:37,15:57
16:00,16:20
16:23,16:43
16:46,17:06
17:09,17:29
17:32,17:52
17:55,18:15
18:18,18:38
18:41,19:01
19:04,19:24
19:27,19:47
19:50,20:10
20:13,20:33
20:36,20:56
21:04,21:24
21:39,21:59
22:14,22:34
22:49,23:09
23:24,23:44
05:49,06:09
06:19,06:39
06:49,07:09
07:19,07:39
07:49,08:09
08:19,08:39
08:49,09:09
09:19,09:39
09:49,10:09
10:19,10:39
10:49,11:09
11:19,11:39
11:49,12:09
12:19,12:39
12:49,13:09
13:19,13:39
13:42,14:02
14:05,14:25
14:28,14:48
14:51,15:11
15:14,15:34
15:37,15:57
16:00,16:20
16:23,16:43
16:46,17:06
17:09,17:29
17:32,17:52
17:55,18:15
18:18,18:38
18:41,19:01
19:04,19:24
19:27,19:47
19:50,20:10
20:13,20:33
20:36,20:56
21:04,21:24
21:39,21:59
22:14,22:34
22:49,23:09
23:24,23:44
