departure,arrival
06:05,06:08
06:35,06:38
07:05,07:08
07:35,07:38
08:05,08:08
08:35,08:38
09:05,09:08
09:35,09:38
10:05,10:08
10:35,10:38
11:05,11:08
11:35,11:38
12:05,12:08
12:35,12:38
13:05,13:08
13:35,13:38
13:58,14:01
14:21,14:24
14:44,14:47
15:07,15:10
15:30,15:33
15:53,15:56
16:16,16:19
16:39,16:42
17:02,17:05
17:25,17:28
17:48,17:51
18:11,18:14
18:34,18:37
18:57,19:00
19:20,19:23
19:43,19:46
20:06,20:09
20:29,20:32
20:52,20:55
21:20,21:23
21:55,21:58
22:30,22:33
23:05,23:08
23:40,23:43
06:05,06:08
06:35,06:38
07:05,07:08
07:35,07:38
08:05,08:08
08:35,08:38
09:05,09:08
09:35,09:38
10:05,10:08
10:35,10:38
11:05,11:08
11:35,11:38
12:05,12:08
12:35,12:38
13:05,13:08
13:35,13:38
13:58,14:01
14:21,14:24
14:44,14:47
15:07,15:10
15:30,15:33
15:53,15:56
16:16,16:19
16:39,16:42
17:02,17:05
17:25,17:28
17:48,17:51
18:11,18:14
18:34,18:37
18:57,19:00
19:20,19:23
19:43,19:46
20:06,20:09
20:29,20:32
20:52,20:55
21:20,21:23
21:55,21:58
22:30,22:33
23:05,23:08
23:40,23:43
06:05,06:08
06:35,06:38
07:05,07:08
07:35,07:38
08:05,08:08
08:35,08:38
09:05,09:08
09:35,09:38
10:05,10:08
10:35,10:38
11:05,11:08
11:35,11:38
12:05,12:08
12:35,12:38
13:05,13:08
13:35,13:38
13:58,14:01
14:21,14:24
14:44,14:47
15:07,15:10
15:30,15:33
15:53,15:56
16:16,16:19
16:39,16:42
17:02,17:05
17:25,17:28
17:48,17:51
18:11,18:14
18:34,18:37
18:57,19:00
19:20,19:23
19:43,19:46
20:06,20:09
20:29,20:32
20:52,20:55
21:20,21:23
21:55,21:58
22:30,22:33
23:05,23:08
23:40,23:43
