departure,arrival
06:38,07:10
07:03,07:35
07:28,08:00
07:48,08:20
08:08,08:40
08:28,09:00
08:48,09:20
09:08,09:40
09:28,10:00
09:48,10:20
10:08,10:40
10:28,11:00
10:48,11:20
11:03,11:35
11:18,11:50
11:33,12:05
11:48,12:20
12:03,12:35
12:18,12:50
12:33,13:05
12:48,13:20
13:03,13:35
13:18,13:50
13:33,14:05
13:48,14:20
14:03,14:35
14:18,14:50
14:33,15:05
14:48,15:20
15:03,15:35
15:18,15:50
15:33,16:05
15:48,16:20
16:03,16:35
16:18,16:50
16:33,17:05
16:48,17:20
17:03,17:35
17:18,17:50
17:33,18:05
17:48,18:20
18:03,18:35
18:18,18:50
18:33,19:05
18:48,19:20
19:03,19:35
19:18,19:50
19:33,20:05
19:48,20:20
20:03,20:35
20:18,20:50
20:38,21:10
20:58,21:30
21:18,21:50
21:38,22:10
22:03,22:35
22:28,23:00
22:53,23:25
23:18,23:50
