departure,arrival
09:52,09:58
09:54,10:00
09:58,10:04
10:12,10:18
10:16,10:22
10:18,10:24
10:22,10:28
10:24,10:30
10:28,10:34
10:42,10:48
10:46,10:52
10:48,10:54
10:52,10:58
10:54,11:00
10:58,11:04
11:12,11:18
11:16,11:22
11:18,11:24
11:22,11:28
11:24,11:30
11:28,11:34
11:42,11:48
11:46,11:52
11:48,11:54
11:52,11:58
17:50,17:56
17:54,18:00
17:55,18:01
17:56,18:02
17:59,18:05
18:01,18:07
18:05,18:11
18:07,18:13
18:11,18:17
18:13,18:19
18:17,18:23
18:18,18:24
18:19,18:25
18:22,18:28
18:24,18:30
18:28,18:34
18:30,18:36
18:34,18:40
18:36,18:42
18:40,18:46
18:41,18:47
18:42,18:48
18:45,18:51
18:47,18:53
12:04,12:10
12:06,12:12
12:12,12:18
12:16,12:22
12:18,12:24
12:22,12:28
12:24,12:30
12:28,12:34
12:30,12:36
12:34,12:40
12:36,12:42
12:42,12:48
12:46,12:52
12:48,12:54
12:52,12:58
12:54,13:00
12:58,13:04
13:00,13:06
13:04,13:10
21:15,21:21
21:17,21:23
21:21,21:27
21:23,21:29
21:27,21:33
21:31,21:37
21:33,21:39
21:37,21:43
21:39,21:45
21:43,21:49
21:45,21:51
21:49,21:55
21:51,21:57
22:02,22:08
22:06,22:12
22:08,22:14
22:12,22:18
22:14,22:20
22:18,22:24
22:20,22:26
22:24,22:30
22:26,22:32
13:06,13:12
22:37,22:43
22:41,22:47
22:43,22:49
22:47,22:53
22:49,22:55
22:53,22:59
22:55,23:01
22:59,23:05
23:01,23:07
23:12,23:18
23:16,23:22
23:18,23:24
23:22,23:28
23:24,23:30
23:28,23:34
23:30,23:36
23:34,23:40
23:36,23:42
23:47,23:53
23:51,23:57
23:53,23:59
23:57,00:03
23:59,00:05
18:51,18:57
18:53,18:59
18:57,19:03
18:59,19:05
19:03,19:09
19:04,19:10
19:05,19:11
19:08,19:14
19:10,19:16
19:14,19:20
19:16,19:22
19:20,19:26
19:22,19:28
19:26,19:32
19:27,19:33
19:28,19:34
19:31,19:37
19:33,19:39
19:37,19:43
19:39,19:45
19:43,19:49
19:45,19:51
19:49,19:55
19:50,19:56
11:54,12:00
11:58,12:04
12:12,12:18
12:16,12:22
12:18,12:24
12:22,12:28
12:24,12:30
12:28,12:34
12:42,12:48
12:46,12:52
12:48,12:54
12:52,12:58
12:54,13:00
12:58,13:04
13:12,13:18
13:16,13:22
13:18,13:24
13:22,13:28
13:24,13:30
13:28,13:34
13:42,13:48
13:46,13:52
13:48,13:54
13:52,13:58
13:54,14:00
13:58,14:04
14:05,14:11
14:09,14:15
14:11,14:17
14:15,14:21
14:17,14:23
14:21,14:27
