departure,arrival
06:44,07:00
07:09,07:25
07:34,07:50
07:54,08:10
08:14,08:30
08:34,08:50
08:54,09:10
09:14,09:30
09:34,09:50
09:54,10:10
10:14,10:30
10:34,10:50
10:54,11:10
11:09,11:25
11:24,11:40
11:39,11:55
11:54,12:10
12:09,12:25
12:24,12:40
12:39,12:55
12:54,13:10
13:09,13:25
13:24,13:40
13:39,13:55
13:54,14:10
14:09,14:25
14:24,14:40
14:39,14:55
14:54,15:10
15:09,15:25
15:24,15:40
15:39,15:55
15:54,16:10
16:09,16:25
16:24,16:40
16:39,16:55
16:54,17:10
17:09,17:25
17:24,17:40
17:39,17:55
17:54,18:10
18:09,18:25
18:24,18:40
18:39,18:55
18:54,19:10
19:09,19:25
19:24,19:40
19:39,19:55
19:54,20:10
20:09,20:25
20:24,20:40
20:44,21:00
21:04,21:20
21:24,21:40
21:44,22:00
22:09,22:25
22:34,22:50
22:59,23:15
23:24,23:40
