departure,arrival
06:06,06:08
06:36,06:38
07:06,07:08
07:36,07:38
08:06,08:08
08:36,08:38
09:06,09:08
09:36,09:38
10:06,10:08
10:36,10:38
11:06,11:08
11:36,11:38
12:06,12:08
12:36,12:38
13:06,13:08
13:36,13:38
13:59,14:01
14:22,14:24
14:45,14:47
15:08,15:10
15:31,15:33
15:54,15:56
16:17,16:19
16:40,16:42
17:03,17:05
17:26,17:28
17:49,17:51
18:12,18:14
18:35,18:37
18:58,19:00
19:21,19:23
19:44,19:46
20:07,20:09
20:30,20:32
20:53,20:55
21:21,21:23
21:56,21:58
22:31,22:33
23:06,23:08
23:41,23:43
06:06,06:08
06:36,06:38
07:06,07:08
07:36,07:38
08:06,08:08
08:36,08:38
09:06,09:08
09:36,09:38
10:06,10:08
10:36,10:38
11:06,11:08
11:36,11:38
12:06,12:08
12:36,12:38
13:06,13:08
13:36,13:38
13:59,14:01
14:22,14:24
14:45,14:47
15:08,15:10
15:31,15:33
15:54,15:56
16:17,16:19
16:40,16:42
17:03,17:05
17:26,17:28
17:49,17:51
18:12,18:14
18:35,18:37
18:58,19:00
19:21,19:23
19:44,19:46
20:07,20:09
20:30,20:32
20:53,20:55
21:21,21:23
21:56,21:58
22:31,22:33
23:06,23:08
23:41,23:43
06:06,06:08
06:36,06:38
07:06,07:08
07:36,07:38
08:06,08:08
08:36,08:38
09:06,09:08
09:36,09:38
10:06,10:08
10:36,10:38
11:06,11:08
11:36,11:38
12:06,12:08
12:36,12:38
13:06,13:08
13:36,13:38
13:59,14:01
14:22,14:24
14:45,14:47
15:08,15:10
15:31,15:33
15:54,15:56
16:17,16:19
16:40,16:42
17:03,17:05
17:26,17:28
17:49,17:51
18:12,18:14
18:35,18:37
18:58,19:00
19:21,19:23
19:44,19:46
20:07,20:09
20:30,20:32
20:53,20:55
21:21,21:23
21:56,21:58
22:31,22:33
23:06,23:08
23:41,23:43
