departure,arrival
06:02,06:14
06:32,06:44
07:02,07:14
07:32,07:44
08:02,08:14
08:32,08:44
09:02,09:14
09:32,09:44
10:02,10:14
10:32,10:44
11:02,11:14
11:32,11:44
12:02,12:14
12:32,12:44
13:02,13:14
13:32,13:44
13:55,14:07
14:18,14:30
14:41,14:53
15:04,15:16
15:27,15:39
15:50,16:02
16:13,16:25
16:36,16:48
16:59,17:11
17:22,17:34
17:45,17:57
18:08,18:20
18:31,18:43
18:54,19:06
19:17,19:29
19:40,19:52
20:03,20:15
20:26,20:38
20:49,21:01
21:17,21:29
21:52,22:04
22:27,22:39
23:02,23:14
23:37,23:49
06:02,06:14
06:32,06:44
07:02,07:14
07:32,07:44
08:02,08:14
08:32,08:44
09:02,09:14
09:32,09:44
10:02,10:14
10:32,10:44
11:02,11:14
11:32,11:44
12:02,12:14
12:32,12:44
13:02,13:14
13:32,13:44
13:55,14:07
14:18,14:30
14:41,14:53
15:04,15:16
15:27,15:39
15:50,16:02
16:13,16:25
16:36,16:48
16:59,17:11
17:22,17:34
17:45,17:57
18:08,18:20
18:31,18:43
18:54,19:06
19:17,19:29
19:40,19:52
20:03,20:15
20:26,20:38
20:49,21:01
21:17,21:29
21:52,22:04
22:27,22:39
06:02,06:14
06:32,06:44
07:02,07:14
07:32,07:44
08:02,08:14
08:32,08:44
09:02,09:14
09:32,09:44
10:02,10:14
10:32,10:44
11:02,11:14
11:32,11:44
12:02,12:14
12:32,12:44
13:02,13:14
13:32,13:44
13:55,14:07
14:18,14:30
14:41,14:53
15:04,15:16
15:27,15:39
15:50,16:02
16:13,16:25
16:36,16:48
16:59,17:11
17:22,17:34
17:45,17:57
18:08,18:20
18:31,18:43
18:54,19:06
19:17,19:29
19:40,19:52
20:03,20:15
23:02,23:14
23:37,23:49
20:26,20:38
20:49,21:01
21:17,21:29
21:52,22:04
22:27,22:39
23:02,23:14
23:37,23:49
