departure,arrival
06:35,06:54
07:00,07:19
07:25,07:44
07:45,08:04
08:05,08:24
08:25,08:44
08:45,09:04
09:05,09:24
09:25,09:44
09:45,10:04
10:05,10:24
10:25,10:44
10:45,11:04
11:00,11:19
11:15,11:34
11:30,11:49
11:45,12:04
12:00,12:19
12:15,12:34
12:30,12:49
12:45,13:04
13:00,13:19
13:15,13:34
13:30,13:49
13:45,14:04
14:00,14:19
14:15,14:34
14:30,14:49
14:45,15:04
15:00,15:19
15:15,15:34
15:30,15:49
15:45,16:04
16:00,16:19
16:15,16:34
16:30,16:49
16:45,17:04
17:00,17:19
17:15,17:34
17:30,17:49
17:45,18:04
18:00,18:19
18:15,18:34
18:30,18:49
18:45,19:04
19:00,19:19
19:15,19:34
19:30,19:49
19:45,20:04
20:00,20:19
20:15,20:34
20:35,20:54
20:55,21:14
21:15,21:34
21:35,21:54
22:00,22:19
22:25,22:44
22:50,23:09
23:15,23:34
