departure,arrival
06:02,06:35
06:32,07:05
07:02,07:35
07:32,08:05
08:02,08:35
08:32,09:05
09:02,09:35
09:32,10:05
10:02,10:35
10:32,11:05
11:02,11:35
11:32,12:05
12:02,12:35
12:32,13:05
13:02,13:35
13:32,14:05
13:55,14:28
14:18,14:51
14:41,15:14
15:04,15:37
15:27,16:00
15:50,16:23
16:13,16:46
16:36,17:09
16:59,17:32
17:22,17:55
17:45,18:18
18:08,18:41
18:31,19:04
18:54,19:27
19:17,19:50
19:40,20:13
20:03,20:36
20:26,20:59
20:49,21:22
21:17,21:50
21:52,22:25
22:27,23:00
23:02,23:35
23:37,00:10
06:02,06:35
06:32,07:05
07:02,07:35
07:32,08:05
08:02,08:35
08:32,09:05
09:02,09:35
09:32,10:05
10:02,10:35
10:32,11:05
11:02,11:35
11:32,12:05
12:02,12:35
12:32,13:05
13:02,13:35
13:32,14:05
13:55,14:28
14:18,14:51
14:41,15:14
15:04,15:37
15:27,16:00
15:50,16:23
16:13,16:46
16:36,17:09
16:59,17:32
17:22,17:55
17:45,18:18
18:08,18:41
18:31,19:04
18:54,19:27
19:17,19:50
19:40,20:13
20:03,20:36
20:26,20:59
20:49,21:22
21:17,21:50
21:52,22:25
22:27,23:00
06:02,06:35
06:32,07:05
07:02,07:35
07:32,08:05
08:02,08:35
08:32,09:05
09:02,09:35
09:32,10:05
18:54,19:27
19:17,19:50
19:40,20:13
20:03,20:36
20:26,20:59
20:49,21:22
21:17,21:50
21:52,22:25
22:27,23:00
23:02,23:35
23:37,00:10
23:02,23:35
23:37,00:10
10:02,10:35
10:32,11:05
11:02,11:35
11:32,12:05
12:02,12:35
12:32,13:05
13:02,13:35
13:32,14:05
13:55,14:28
14:18,14:51
14:41,15:14
15:04,15:37
15:27,16:00
15:50,16:23
16:13,16:46
16:36,17:09
16:59,17:32
17:22,17:55
17:45,18:18
18:08,18:41
18:31,19:04
