departure,arrival
06:02,06:08
06:32,06:38
07:02,07:08
07:32,07:38
08:02,08:08
08:32,08:38
09:02,09:08
09:32,09:38
10:02,10:08
10:32,10:38
11:02,11:08
11:32,11:38
12:02,12:08
12:32,12:38
13:02,13:08
13:32,13:38
13:55,14:01
06:02,06:08
14:18,14:24
14:41,14:47
15:04,15:10
15:27,15:33
15:50,15:56
16:13,16:19
16:36,16:42
16:59,17:05
17:22,17:28
17:45,17:51
18:08,18:14
18:31,18:37
18:54,19:00
19:17,19:23
19:40,19:46
20:03,20:09
20:26,20:32
20:49,20:55
21:17,21:23
21:52,21:58
22:27,22:33
23:02,23:08
23:37,23:43
06:32,06:38
07:02,07:08
07:32,07:38
08:02,08:08
08:32,08:38
09:02,09:08
09:32,09:38
10:02,10:08
10:32,10:38
11:02,11:08
11:32,11:38
12:02,12:08
12:32,12:38
13:02,13:08
13:32,13:38
13:55,14:01
14:18,14:24
14:41,14:47
15:04,15:10
15:27,15:33
15:50,15:56
16:13,16:19
16:36,16:42
16:59,17:05
17:22,17:28
17:45,17:51
18:08,18:14
18:31,18:37
18:54,19:00
19:17,19:23
19:40,19:46
20:03,20:09
20:26,20:32
20:49,20:55
21:17,21:23
21:52,21:58
22:27,22:33
23:02,23:08
23:37,23:43
06:02,06:08
06:32,06:38
07:02,07:08
07:32,07:38
08:02,08:08
08:32,08:38
09:02,09:08
09:32,09:38
10:02,10:08
10:32,10:38
11:02,11:08
11:32,11:38
12:02,12:08
12:32,12:38
13:02,13:08
13:32,13:38
13:55,14:01
14:18,14:24
14:41,14:47
15:04,15:10
15:27,15:33
15:50,15:56
16:13,16:19
16:36,16:42
16:59,17:05
17:22,17:28
17:45,17:51
18:08,18:14
18:31,18:37
18:54,19:00
19:17,19:23
19:40,19:46
20:03,20:09
20:26,20:32
20:49,20:55
21:17,21:23
21:52,21:58
22:27,22:33
23:02,23:08
23:37,23:43
