departure,arrival
06:01,06:45
06:31,07:15
07:01,07:45
07:31,08:15
08:01,08:45
08:31,09:15
09:01,09:45
09:31,10:15
10:01,10:45
10:31,11:15
11:01,11:45
11:31,12:15
12:01,12:45
12:31,13:15
13:01,13:45
13:31,14:15
13:54,14:38
14:17,15:01
14:40,15:24
15:03,15:47
15:26,16:10
15:49,16:33
16:12,16:56
16:35,17:19
16:58,17:42
17:21,18:05
17:44,18:28
18:07,18:51
18:30,19:14
18:53,19:37
19:16,20:00
19:39,20:23
20:02,20:46
20:25,21:09
20:48,21:32
21:16,22:00
21:51,22:35
22:26,23:10
23:01,23:45
23:36,00:20
06:01,06:45
06:31,07:15
07:01,07:45
07:31,08:15
08:01,08:45
08:31,09:15
09:01,09:45
09:31,10:15
10:01,10:45
10:31,11:15
11:01,11:45
11:31,12:15
12:01,12:45
12:31,13:15
13:01,13:45
13:31,14:15
13:54,14:38
14:17,15:01
14:40,15:24
15:03,15:47
15:26,16:10
15:49,16:33
16:12,16:56
16:35,17:19
16:58,17:42
17:21,18:05
17:44,18:28
06:01,06:45
06:31,07:15
07:01,07:45
07:31,08:15
08:01,08:45
08:31,09:15
09:01,09:45
09:31,10:15
10:01,10:45
10:31,11:15
11:01,11:45
11:31,12:15
12:01,12:45
12:31,13:15
13:01,13:45
13:31,14:15
13:54,14:38
18:07,18:51
18:30,19:14
18:53,19:37
19:16,20:00
19:39,20:23
20:02,20:46
20:25,21:09
20:48,21:32
21:16,22:00
21:51,22:35
22:26,23:10
23:01,23:45
23:36,00:20
14:17,15:01
14:40,15:24
15:03,15:47
15:26,16:10
15:49,16:33
16:12,16:56
16:35,17:19
16:58,17:42
17:21,18:05
17:44,18:28
18:07,18:51
18:30,19:14
18:53,19:37
19:16,20:00
19:39,20:23
20:02,20:46
20:25,21:09
20:48,21:32
21:16,22:00
21:51,22:35
22:26,23:10
23:01,23:45
23:36,00:20
