departure,arrival
06:08,06:12
06:38,06:42
07:08,07:12
07:38,07:42
08:08,08:12
08:38,08:42
09:08,09:12
09:38,09:42
10:08,10:12
10:38,10:42
11:08,11:12
11:38,11:42
12:08,12:12
12:38,12:42
13:08,13:12
13:38,13:42
14:01,14:05
14:24,14:28
14:47,14:51
15:10,15:14
15:33,15:37
15:56,16:00
16:19,16:23
16:42,16:46
17:05,17:09
17:28,17:32
17:51,17:55
18:14,18:18
18:37,18:41
19:00,19:04
19:23,19:27
19:46,19:50
20:09,20:13
20:32,20:36
20:55,20:59
21:23,21:27
21:58,22:02
22:33,22:37
23:08,23:12
23:43,23:47
06:08,06:12
06:38,06:42
07:08,07:12
07:38,07:42
08:08,08:12
08:38,08:42
09:08,09:12
09:38,09:42
10:08,10:12
10:38,10:42
11:08,11:12
11:38,11:42
12:08,12:12
12:38,12:42
13:08,13:12
13:38,13:42
14:01,14:05
14:24,14:28
14:47,14:51
15:10,15:14
15:33,15:37
15:56,16:00
16:19,16:23
16:42,16:46
17:05,17:09
17:28,17:32
17:51,17:55
18:14,18:18
18:37,18:41
19:00,19:04
19:23,19:27
19:46,19:50
20:09,20:13
20:32,20:36
20:55,20:59
21:23,21:27
21:58,22:02
22:33,22:37
23:08,23:12
23:43,23:47
06:08,06:12
06:38,06:42
07:08,07:12
07:38,07:42
08:08,08:12
08:38,08:42
09:08,09:12
09:38,09:42
10:08,10:12
10:38,10:42
11:08,11:12
11:38,11:42
12:08,12:12
12:38,12:42
13:08,13:12
13:38,13:42
14:01,14:05
14:24,14:28
14:47,14:51
15:10,15:14
15:33,15:37
15:56,16:00
16:19,16:23
16:42,16:46
17:05,17:09
17:28,17:32
17:51,17:55
18:14,18:18
18:37,18:41
19:00,19:04
19:23,19:27
19:46,19:50
20:09,20:13
20:32,20:36
20:55,20:59
21:23,21:27
21:58,22:02
22:33,22:37
23:08,23:12
23:43,23:47
