departure,arrival
06:42,07:00
07:07,07:25
07:32,07:50
07:52,08:10
08:12,08:30
08:32,08:50
08:52,09:10
09:12,09:30
09:32,09:50
09:52,10:10
10:12,10:30
10:32,10:50
10:52,11:10
11:07,11:25
11:22,11:40
11:37,11:55
11:52,12:10
12:07,12:25
12:22,12:40
12:37,12:55
12:52,13:10
13:07,13:25
13:22,13:40
13:37,13:55
13:52,14:10
14:07,14:25
14:22,14:40
14:37,14:55
14:52,15:10
15:07,15:25
15:22,15:40
15:37,15:55
15:52,16:10
16:07,16:25
16:22,16:40
16:37,16:55
16:52,17:10
17:07,17:25
17:22,17:40
17:37,17:55
17:52,18:10
18:07,18:25
18:22,18:40
18:37,18:55
18:52,19:10
19:07,19:25
19:22,19:40
19:37,19:55
19:52,20:10
20:07,20:25
20:22,20:40
20:42,21:00
21:02,21:20
21:22,21:40
21:42,22:00
22:07,22:25
22:32,22:50
22:57,23:15
23:22,23:40
