departure,arrival
06:20,07:07
06:45,07:32
07:10,07:57
07:30,08:17
07:50,08:37
08:10,08:57
08:30,09:17
08:50,09:37
09:10,09:57
09:30,10:17
09:50,10:37
10:10,10:57
10:30,11:17
10:45,11:32
11:00,11:47
11:15,12:02
11:30,12:17
11:45,12:32
12:00,12:47
12:15,13:02
12:30,13:17
12:45,13:32
13:00,13:47
13:15,14:02
13:30,14:17
13:45,14:32
14:00,14:47
14:15,15:02
14:30,15:17
14:45,15:32
15:00,15:47
15:15,16:02
15:30,16:17
15:45,16:32
16:00,16:47
16:15,17:02
16:30,17:17
16:45,17:32
17:00,17:47
17:15,18:02
17:30,18:17
17:45,18:32
18:00,18:47
18:15,19:02
18:30,19:17
18:45,19:32
19:00,19:47
19:15,20:02
19:30,20:17
19:45,20:32
20:00,20:47
20:20,21:07
20:40,21:27
21:00,21:47
21:20,22:07
21:45,22:32
22:10,22:57
22:35,23:22
23:00,23:47
