departure,arrival
06:50,07:00
07:15,07:25
07:40,07:50
08:00,08:10
08:20,08:30
08:40,08:50
09:00,09:10
09:20,09:30
09:40,09:50
10:00,10:10
10:20,10:30
10:40,10:50
11:00,11:10
11:15,11:25
11:30,11:40
11:45,11:55
12:00,12:10
12:15,12:25
12:30,12:40
12:45,12:55
13:00,13:10
13:15,13:25
13:30,13:40
13:45,13:55
14:00,14:10
14:15,14:25
14:30,14:40
14:45,14:55
15:00,15:10
15:15,15:25
15:30,15:40
15:45,15:55
16:00,16:10
16:15,16:25
16:30,16:40
16:45,16:55
17:00,17:10
17:15,17:25
17:30,17:40
17:45,17:55
18:00,18:10
18:15,18:25
18:30,18:40
18:45,18:55
19:00,19:10
19:15,19:25
19:30,19:40
19:45,19:55
20:00,20:10
20:15,20:25
20:30,20:40
20:50,21:00
21:10,21:20
21:30,21:40
21:50,22:00
22:15,22:25
22:40,22:50
23:05,23:15
23:30,23:40
