departure,arrival
16:50,16:56
16:56,17:02
17:02,17:08
17:07,17:13
17:08,17:14
17:13,17:19
17:19,17:25
17:25,17:31
17:30,17:36
17:31,17:37
17:36,17:42
17:42,17:48
17:48,17:54
17:53,17:59
17:54,18:00
17:59,18:05
18:05,18:11
18:11,18:17
18:16,18:22
18:17,18:23
18:22,18:28
18:28,18:34
12:04,12:10
12:10,12:16
12:16,12:22
12:22,12:28
12:28,12:34
12:34,12:40
12:40,12:46
12:46,12:52
12:52,12:58
12:58,13:04
13:04,13:10
13:10,13:16
13:16,13:22
13:22,13:28
13:28,13:34
13:34,13:40
13:40,13:46
13:46,13:52
13:52,13:58
13:58,14:04
14:03,14:09
14:04,14:10
14:09,14:15
14:15,14:21
18:34,18:40
18:39,18:45
18:40,18:46
18:45,18:51
18:51,18:57
18:57,19:03
19:02,19:08
19:03,19:09
19:08,19:14
19:14,19:20
19:20,19:26
19:25,19:31
19:26,19:32
19:31,19:37
19:37,19:43
19:43,19:49
19:48,19:54
19:49,19:55
19:54,20:00
20:00,20:06
20:06,20:12
20:11,20:17
20:12,20:18
20:17,20:23
20:23,20:29
20:29,20:35
20:34,20:40
20:35,20:41
06:10,06:20
06:16,06:26
06:22,06:32
06:40,06:50
06:46,06:56
06:52,07:02
07:10,07:20
07:16,07:26
07:22,07:32
07:40,07:50
07:46,07:56
07:52,08:02
14:21,14:27
14:26,14:32
14:27,14:33
14:32,14:38
14:38,14:44
14:44,14:50
14:49,14:55
14:50,14:56
14:55,15:01
15:01,15:07
15:07,15:13
15:12,15:18
15:13,15:19
15:18,15:24
15:24,15:30
15:30,15:36
15:35,15:41
15:36,15:42
15:41,15:47
15:47,15:53
15:53,15:59
15:58,16:04
15:59,16:05
08:10,08:20
08:16,08:26
08:22,08:32
08:40,08:50
08:46,08:56
08:52,09:02
09:10,09:20
09:16,09:26
09:22,09:32
09:40,09:50
09:46,09:56
09:52,10:02
10:10,10:20
10:16,10:26
10:22,10:32
10:40,10:50
10:46,10:56
10:52,11:02
11:10,11:20
11:16,11:26
11:22,11:32
11:40,11:50
11:46,11:56
11:52,12:02
12:10,12:20
20:40,20:46
20:46,20:52
20:52,20:58
20:57,21:03
20:58,21:04
21:03,21:09
21:09,21:15
21:15,21:21
21:21,21:27
21:25,21:31
21:31,21:37
21:37,21:43
21:43,21:49
21:49,21:55
22:00,22:06
22:06,22:12
22:12,22:18
22:18,22:24
22:24,22:30
22:35,22:41
22:41,22:47
22:47,22:53
16:04,16:10
16:10,16:16
16:16,16:22
16:21,16:27
16:22,16:28
16:27,16:33
16:33,16:39
16:39,16:45
16:44,16:50
16:45,16:51
16:50,16:56
16:56,17:02
17:02,17:08
17:07,17:13
17:08,17:14
17:13,17:19
17:19,17:25
17:25,17:31
17:30,17:36
17:31,17:37
17:36,17:42
17:42,17:48
17:48,17:54
17:53,17:59
17:54,18:00
17:59,18:05
18:05,18:11
18:11,18:17
18:16,18:22
18:17,18:23
18:22,18:28
18:28,18:34
18:34,18:40
18:39,18:45
18:40,18:46
18:45,18:51
18:51,18:57
18:57,19:03
19:02,19:08
19:03,19:09
19:08,19:14
19:14,19:20
19:20,19:26
19:25,19:31
19:26,19:32
22:53,22:59
22:59,23:05
23:10,23:16
23:16,23:22
23:22,23:28
23:28,23:34
23:34,23:40
23:45,23:51
23:51,23:57
23:57,00:03
00:03,00:09
00:09,00:15
12:16,12:26
12:22,12:32
12:40,12:50
12:46,12:56
12:52,13:02
13:10,13:20
13:16,13:26
13:22,13:32
13:40,13:50
13:46,13:56
13:52,14:02
14:03,14:13
14:09,14:19
14:15,14:25
14:26,14:36
14:32,14:42
14:38,14:48
14:49,14:59
14:55,15:05
15:01,15:11
15:12,15:22
15:18,15:28
15:24,15:34
15:35,15:45
15:41,15:51
15:47,15:57
06:10,06:20
06:16,06:26
06:22,06:32
06:28,06:38
06:40,06:50
06:10,06:16
06:16,06:22
06:22,06:28
06:40,06:46
06:46,06:52
06:52,06:58
07:10,07:16
07:16,07:22
