departure,arrival
18:37,19:14
19:00,19:37
19:23,20:00
19:46,20:23
20:09,20:46
20:32,21:09
20:55,21:32
21:23,22:00
21:58,22:35
22:33,23:10
23:08,23:45
23:43,00:20
06:08,06:45
06:38,07:15
07:08,07:45
07:38,08:15
08:08,08:45
08:38,09:15
09:08,09:45
09:38,10:15
10:08,10:45
10:38,11:15
11:08,11:45
11:38,12:15
12:08,12:45
12:38,13:15
13:08,13:45
13:38,14:15
14:01,14:38
14:24,15:01
14:47,15:24
15:10,15:47
15:33,16:10
15:56,16:33
16:19,16:56
16:42,17:19
17:05,17:42
17:28,18:05
17:51,18:28
18:14,18:51
18:37,19:14
19:00,19:37
19:23,20:00
19:46,20:23
20:09,20:46
06:08,06:45
06:38,07:15
07:08,07:45
07:38,08:15
08:08,08:45
08:38,09:15
09:08,09:45
09:38,10:15
10:08,10:45
10:38,11:15
11:08,11:45
11:38,12:15
12:08,12:45
12:38,13:15
13:08,13:45
13:38,14:15
14:01,14:38
14:24,15:01
14:47,15:24
15:10,15:47
15:33,16:10
15:56,16:33
16:19,16:56
16:42,17:19
17:05,17:42
17:28,18:05
17:51,18:28
18:14,18:51
18:37,19:14
19:00,19:37
19:23,20:00
19:46,20:23
20:09,20:46
20:32,21:09
20:55,21:32
21:23,22:00
20:32,21:09
20:55,21:32
21:23,22:00
21:58,22:35
22:33,23:10
23:08,23:45
23:43,00:20
10:38,11:15
11:08,11:45
11:38,12:15
12:08,12:45
12:38,13:15
13:08,13:45
13:38,14:15
14:01,14:38
14:24,15:01
14:47,15:24
15:10,15:47
15:33,16:10
15:56,16:33
16:19,16:56
16:42,17:19
17:05,17:42
17:28,18:05
17:51,18:28
18:14,18:51
06:08,06:45
06:38,07:15
07:08,07:45
07:38,08:15
08:08,08:45
08:38,09:15
09:08,09:45
09:38,10:15
10:08,10:45
21:58,22:35
22:33,23:10
23:08,23:45
23:43,00:20
