departure,arrival
06:40,07:10
07:05,07:35
07:30,08:00
07:50,08:20
08:10,08:40
08:30,09:00
08:50,09:20
09:10,09:40
09:30,10:00
09:50,10:20
10:10,10:40
10:30,11:00
10:50,11:20
11:05,11:35
11:20,11:50
11:35,12:05
11:50,12:20
12:05,12:35
12:20,12:50
12:35,13:05
12:50,13:20
13:05,13:35
13:20,13:50
13:35,14:05
13:50,14:20
14:05,14:35
14:20,14:50
14:35,15:05
14:50,15:20
15:05,15:35
15:20,15:50
15:35,16:05
15:50,16:20
16:05,16:35
16:20,16:50
16:35,17:05
16:50,17:20
17:05,17:35
17:20,17:50
17:35,18:05
17:50,18:20
18:05,18:35
18:20,18:50
18:35,19:05
18:50,19:20
19:05,19:35
19:20,19:50
19:35,20:05
19:50,20:20
20:05,20:35
20:20,20:50
20:40,21:10
21:00,21:30
21:20,21:50
21:40,22:10
22:05,22:35
22:30,23:00
22:55,23:25
23:20,23:50
