departure,arrival
13:10,13:24
13:16,13:30
13:22,13:36
13:40,13:54
13:46,14:00
13:52,14:06
14:03,14:17
14:09,14:23
14:15,14:29
14:26,14:40
14:32,14:46
14:38,14:52
14:49,15:03
14:55,15:09
15:01,15:15
15:12,15:26
15:18,15:32
15:24,15:38
15:35,15:49
15:41,15:55
15:47,16:01
15:58,16:12
16:04,16:18
16:10,16:24
16:21,16:35
16:27,16:41
16:33,16:47
16:44,16:58
16:50,17:04
06:22,06:32
06:28,06:38
06:34,06:44
06:40,06:50
06:46,06:56
06:52,07:02
06:58,07:08
07:04,07:14
07:10,07:20
07:16,07:26
07:22,07:32
07:28,07:38
07:34,07:44
07:40,07:50
07:46,07:56
07:52,08:02
07:58,08:08
08:04,08:14
08:10,08:20
08:16,08:26
08:22,08:32
08:28,08:38
08:34,08:44
08:40,08:50
08:46,08:56
08:52,09:02
08:58,09:08
09:04,09:14
09:10,09:20
09:16,09:26
09:22,09:32
09:28,09:38
09:34,09:44
09:40,09:50
09:46,09:56
09:52,10:02
09:58,10:08
10:04,10:14
10:10,10:20
10:16,10:26
10:22,10:32
10:28,10:38
10:34,10:44
10:40,10:50
10:46,10:56
06:10,06:20
06:16,06:26
06:22,06:32
06:40,06:50
06:46,06:56
06:52,07:02
07:10,07:20
07:16,07:26
07:22,07:32
07:40,07:50
07:46,07:56
07:52,08:02
08:10,08:20
08:16,08:26
08:22,08:32
16:56,17:10
17:07,17:21
17:13,17:27
17:19,17:33
17:30,17:44
17:36,17:50
17:42,17:56
17:53,18:07
17:59,18:13
18:05,18:19
18:16,18:30
18:22,18:36
18:28,18:42
18:39,18:53
18:45,18:59
18:51,19:05
19:02,19:16
19:08,19:22
19:14,19:28
19:25,19:39
19:31,19:45
19:37,19:51
19:48,20:02
19:54,20:08
20:00,20:14
20:11,20:25
08:40,08:50
08:46,08:56
08:52,09:02
09:10,09:20
09:16,09:26
09:22,09:32
09:40,09:50
09:46,09:56
09:52,10:02
10:10,10:20
10:16,10:26
10:22,10:32
10:40,10:50
10:46,10:56
10:52,11:02
11:10,11:20
11:16,11:26
11:22,11:32
11:40,11:50
11:46,11:56
11:52,12:02
12:10,12:20
12:16,12:26
12:22,12:32
12:40,12:50
20:17,20:31
20:23,20:37
20:34,20:48
20:40,20:54
20:46,21:00
20:57,21:11
21:03,21:17
21:09,21:23
21:25,21:39
21:31,21:45
21:37,21:51
22:00,22:14
22:06,22:20
22:12,22:26
22:35,22:49
22:41,22:55
22:47,23:01
23:10,23:24
23:16,23:30
23:22,23:36
23:45,23:59
23:51,00:05
23:57,00:11
10:52,11:02
10:58,11:08
11:04,11:14
11:10,11:20
11:16,11:26
11:22,11:32
11:28,11:38
11:34,11:44
11:40,11:50
11:46,11:56
11:52,12:02
11:58,12:08
12:04,12:14
12:10,12:20
12:16,12:26
12:22,12:32
12:28,12:38
12:34,12:44
12:40,12:50
12:46,12:56
12:52,13:02
12:58,13:08
13:04,13:14
13:10,13:20
13:16,13:26
13:22,13:32
13:28,13:38
06:10,06:20
06:16,06:26
06:22,06:32
06:28,06:38
06:34,06:44
06:40,06:50
06:46,06:56
06:52,07:02
06:58,07:08
07:04,07:14
07:10,07:20
07:16,07:26
07:22,07:32
07:28,07:38
07:34,07:44
07:40,07:50
07:46,07:56
07:52,08:02
07:58,08:08
08:04,08:14
08:10,08:20
08:16,08:26
08:22,08:32
08:28,08:38
08:34,08:44
08:40,08:50
08:46,08:56
08:52,09:02
08:58,09:08
09:04,09:14
09:10,09:20
09:16,09:26
09:22,09:32
09:28,09:38
09:34,09:44
09:40,09:50
09:46,09:56
09:52,10:02
06:10,06:24
06:16,06:30
06:40,06:54
06:46,07:00
07:10,07:24
07:16,07:30
07:40,07:54
07:46,08:00
08:10,08:24
08:16,08:30
08:40,08:54
08:46,09:00
09:10,09:24
09:16,09:30
09:40,09:54
09:46,10:00
10:10,10:24
10:16,10:30
10:40,10:54
10:46,11:00
11:10,11:24
11:16,11:30
13:34,13:44
13:40,13:50
13:46,13:56
13:52,14:02
13:58,14:08
14:03,14:13
14:04,14:14
14:09,14:19
14:15,14:25
14:21,14:31
14:26,14:36
14:27,14:37
14:32,14:42
14:38,14:48
14:44,14:54
14:49,14:59
14:50,15:00
14:55,15:05
15:01,15:11
15:07,15:17
15:12,15:22
15:13,15:23
15:18,15:28
12:46,12:56
12:52,13:02
13:10,13:20
13:16,13:26
13:22,13:32
13:40,13:50
13:46,13:56
13:52,14:02
14:03,14:13
14:09,14:19
14:15,14:25
14:26,14:36
14:32,14:42
14:38,14:48
14:49,14:59
14:55,15:05
15:01,15:11
15:12,15:22
15:18,15:28
15:24,15:34
15:35,15:45
15:41,15:51
15:47,15:57
15:58,16:08
16:04,16:14
16:10,16:20
11:40,11:54
11:46,12:00
12:10,12:24
12:16,12:30
12:40,12:54
12:46,13:00
13:10,13:24
13:16,13:30
13:40,13:54
13:46,14:00
14:03,14:17
14:09,14:23
14:26,14:40
14:32,14:46
14:49,15:03
14:55,15:09
15:12,15:26
15:18,15:32
15:35,15:49
15:41,15:55
15:58,16:12
16:04,16:18
16:21,16:35
16:27,16:41
16:44,16:58
16:50,17:04
16:21,16:31
16:27,16:37
16:33,16:43
16:44,16:54
16:50,17:00
16:56,17:06
17:07,17:17
17:13,17:23
17:19,17:29
17:30,17:40
17:36,17:46
17:42,17:52
17:53,18:03
17:59,18:09
18:05,18:15
18:16,18:26
18:22,18:32
18:28,18:38
18:39,18:49
18:45,18:55
18:51,19:01
19:02,19:12
19:08,19:18
19:14,19:24
19:25,19:35
15:24,15:34
15:30,15:40
15:35,15:45
15:36,15:46
15:41,15:51
15:47,15:57
15:53,16:03
15:58,16:08
15:59,16:09
16:04,16:14
16:10,16:20
16:16,16:26
16:21,16:31
16:22,16:32
16:27,16:37
16:33,16:43
16:39,16:49
16:44,16:54
16:45,16:55
16:50,17:00
16:56,17:06
17:02,17:12
17:07,17:17
09:58,10:08
10:04,10:14
10:10,10:20
10:16,10:26
10:22,10:32
10:28,10:38
10:34,10:44
10:40,10:50
10:46,10:56
10:52,11:02
10:58,11:08
11:04,11:14
11:10,11:20
11:16,11:26
11:22,11:32
11:28,11:38
11:34,11:44
11:40,11:50
11:46,11:56
11:52,12:02
11:58,12:08
12:04,12:14
12:10,12:20
12:16,12:26
12:22,12:32
12:28,12:38
12:34,12:44
12:40,12:50
12:46,12:56
12:52,13:02
12:58,13:08
13:04,13:14
13:10,13:20
13:16,13:26
13:22,13:32
13:28,13:38
13:34,13:44
13:40,13:50
13:46,13:56
13:52,14:02
13:58,14:08
14:03,14:13
14:04,14:14
14:09,14:19
14:15,14:25
14:21,14:31
14:26,14:36
06:10,06:24
06:16,06:30
06:22,06:36
06:28,06:42
06:40,06:54
17:07,17:21
17:13,17:27
17:30,17:44
17:36,17:50
17:53,18:07
17:59,18:13
18:16,18:30
18:22,18:36
18:39,18:53
18:45,18:59
19:02,19:16
19:08,19:22
19:25,19:39
19:31,19:45
19:48,20:02
19:54,20:08
20:11,20:25
20:17,20:31
20:34,20:48
20:40,20:54
20:57,21:11
21:03,21:17
21:25,21:39
21:31,21:45
17:08,17:18
17:13,17:23
17:19,17:29
17:25,17:35
17:30,17:40
17:31,17:41
17:36,17:46
17:42,17:52
17:48,17:58
17:53,18:03
17:54,18:04
17:59,18:09
18:05,18:15
18:11,18:21
18:16,18:26
18:17,18:27
18:22,18:32
18:28,18:38
18:34,18:44
18:39,18:49
18:40,18:50
18:45,18:55
18:51,19:01
18:57,19:07
19:02,19:12
19:03,19:13
19:08,19:18
19:14,19:24
19:31,19:41
19:37,19:47
19:48,19:58
19:54,20:04
20:00,20:10
20:11,20:21
20:17,20:27
20:23,20:33
20:34,20:44
20:40,20:50
20:46,20:56
20:57,21:07
21:03,21:13
21:09,21:19
21:25,21:35
21:31,21:41
21:37,21:47
22:00,22:10
22:06,22:16
22:12,22:22
22:35,22:45
22:41,22:51
22:47,22:57
22:00,22:14
22:06,22:20
22:35,22:49
22:41,22:55
23:10,23:24
23:16,23:30
23:45,23:59
23:51,00:05
23:10,23:20
23:16,23:26
23:22,23:32
23:45,23:55
23:51,00:01
23:57,00:07
06:46,07:00
06:52,07:06
06:58,07:12
07:10,07:24
07:16,07:30
07:22,07:36
07:28,07:42
07:40,07:54
07:46,08:00
07:52,08:06
07:58,08:12
08:10,08:24
08:16,08:30
08:22,08:36
08:28,08:42
08:40,08:54
08:46,09:00
08:52,09:06
08:58,09:12
09:10,09:24
09:16,09:30
09:22,09:36
09:28,09:42
19:20,19:30
19:25,19:35
19:26,19:36
19:31,19:41
19:37,19:47
19:43,19:53
19:48,19:58
19:49,19:59
19:54,20:04
20:00,20:10
20:06,20:16
20:11,20:21
20:12,20:22
20:17,20:27
20:23,20:33
20:29,20:39
20:34,20:44
20:35,20:45
20:40,20:50
20:46,20:56
20:52,21:02
20:57,21:07
20:58,21:08
14:27,14:37
14:32,14:42
14:38,14:48
14:44,14:54
14:49,14:59
14:50,15:00
14:55,15:05
15:01,15:11
15:07,15:17
15:12,15:22
15:13,15:23
15:18,15:28
15:24,15:34
15:30,15:40
15:35,15:45
15:36,15:46
15:41,15:51
15:47,15:57
15:53,16:03
15:58,16:08
15:59,16:09
16:04,16:14
16:10,16:20
16:16,16:26
16:21,16:31
16:22,16:32
16:27,16:37
16:33,16:43
16:39,16:49
16:44,16:54
16:45,16:55
16:50,17:00
16:56,17:06
17:02,17:12
17:07,17:17
17:08,17:18
17:13,17:23
17:19,17:29
17:25,17:35
17:30,17:40
17:31,17:41
17:36,17:46
17:42,17:52
17:48,17:58
09:40,09:54
09:46,10:00
09:52,10:06
09:58,10:12
10:10,10:24
10:16,10:30
10:22,10:36
10:28,10:42
10:40,10:54
10:46,11:00
10:52,11:06
10:58,11:12
11:10,11:24
11:16,11:30
11:22,11:36
11:28,11:42
11:40,11:54
11:46,12:00
11:52,12:06
11:58,12:12
12:10,12:24
12:16,12:30
12:22,12:36
21:03,21:13
21:09,21:19
21:15,21:25
21:21,21:31
21:25,21:35
21:31,21:41
21:37,21:47
21:43,21:53
21:49,21:59
22:00,22:10
22:06,22:16
22:12,22:22
22:18,22:28
22:24,22:34
22:35,22:45
22:41,22:51
22:47,22:57
22:53,23:03
22:59,23:09
23:10,23:20
23:16,23:26
23:22,23:32
23:28,23:38
23:34,23:44
12:28,12:42
12:40,12:54
12:46,13:00
12:52,13:06
12:58,13:12
13:10,13:24
13:16,13:30
13:22,13:36
13:28,13:42
13:40,13:54
13:46,14:00
13:52,14:06
13:58,14:12
14:03,14:17
14:09,14:23
14:15,14:29
14:21,14:35
14:26,14:40
14:32,14:46
14:38,14:52
14:44,14:58
14:49,15:03
23:45,23:55
23:51,00:01
23:57,00:07
00:03,00:13
00:09,00:19
17:53,18:03
17:54,18:04
17:59,18:09
18:05,18:15
18:11,18:21
18:16,18:26
18:17,18:27
18:22,18:32
18:28,18:38
18:34,18:44
18:39,18:49
18:40,18:50
18:45,18:55
18:51,19:01
18:57,19:07
19:02,19:12
19:03,19:13
19:08,19:18
19:14,19:24
19:20,19:30
19:25,19:35
19:26,19:36
19:31,19:41
19:37,19:47
19:43,19:53
19:48,19:58
19:49,19:59
19:54,20:04
20:00,20:10
20:06,20:16
20:11,20:21
20:12,20:22
20:17,20:27
20:23,20:33
20:29,20:39
20:34,20:44
20:35,20:45
20:40,20:50
20:46,20:56
20:52,21:02
20:57,21:07
20:58,21:08
21:03,21:13
21:09,21:19
21:15,21:25
14:55,15:09
15:01,15:15
15:07,15:21
15:12,15:26
15:18,15:32
15:24,15:38
15:30,15:44
15:35,15:49
15:41,15:55
15:47,16:01
15:53,16:07
15:58,16:12
16:04,16:18
16:10,16:24
16:16,16:30
16:21,16:35
16:27,16:41
16:33,16:47
16:39,16:53
16:44,16:58
16:50,17:04
16:56,17:10
17:02,17:16
17:07,17:21
17:13,17:27
17:19,17:33
17:25,17:39
17:30,17:44
17:36,17:50
17:42,17:56
17:48,18:02
17:53,18:07
17:59,18:13
18:05,18:19
18:11,18:25
18:16,18:30
18:22,18:36
18:28,18:42
18:34,18:48
18:39,18:53
18:45,18:59
18:51,19:05
18:57,19:11
19:02,19:16
19:08,19:22
19:14,19:28
19:20,19:34
19:25,19:39
19:31,19:45
19:37,19:51
21:21,21:31
21:25,21:35
21:31,21:41
21:37,21:47
21:43,21:53
21:49,21:59
22:00,22:10
22:06,22:16
22:12,22:22
22:18,22:28
22:24,22:34
22:35,22:45
22:41,22:51
22:47,22:57
22:53,23:03
22:59,23:09
23:10,23:20
23:16,23:26
23:22,23:32
23:28,23:38
23:34,23:44
23:45,23:55
23:51,00:01
23:57,00:07
00:03,00:13
00:09,00:19
06:10,06:20
06:16,06:26
19:43,19:57
19:48,20:02
19:54,20:08
20:00,20:14
20:06,20:20
20:11,20:25
20:17,20:31
20:23,20:37
20:29,20:43
20:34,20:48
20:40,20:54
20:46,21:00
20:52,21:06
20:57,21:11
21:03,21:17
21:09,21:23
