departure,arrival
05:49,06:18
06:19,06:48
06:49,07:18
07:19,07:48
07:49,08:18
08:19,08:48
08:49,09:18
09:19,09:48
09:49,10:18
10:19,10:48
10:49,11:18
11:19,11:48
11:49,12:18
12:19,12:48
12:49,13:18
13:19,13:48
13:42,14:11
14:05,14:34
14:28,14:57
14:51,15:20
15:14,15:43
15:37,16:06
16:00,16:29
16:23,16:52
16:46,17:15
17:09,17:38
17:32,18:01
17:55,18:24
18:18,18:47
18:41,19:10
19:04,19:33
19:27,19:56
19:50,20:19
20:13,20:42
20:36,21:05
21:04,21:33
21:39,22:08
22:14,22:43
22:49,23:18
23:24,23:53
05:49,06:18
06:19,06:48
06:49,07:18
07:19,07:48
07:49,08:18
08:19,08:48
08:49,09:18
09:19,09:48
09:49,10:18
10:19,10:48
10:49,11:18
11:19,11:48
11:49,12:18
12:19,12:48
12:49,13:18
13:19,13:48
13:42,14:11
14:05,14:34
14:28,14:57
14:51,15:20
15:14,15:43
15:37,16:06
16:00,16:29
16:23,16:52
16:46,17:15
17:09,17:38
17:32,18:01
17:55,18:24
18:18,18:47
18:41,19:10
19:04,19:33
19:27,19:56
19:50,20:19
20:13,20:42
20:36,21:05
21:04,21:33
21:39,22:08
22:14,22:43
22:49,23:18
23:24,23:53
