departure,arrival
06:09,06:10
06:39,06:40
07:09,07:10
07:39,07:40
08:09,08:10
08:39,08:40
09:09,09:10
09:39,09:40
10:09,10:10
10:39,10:40
11:09,11:10
11:39,11:40
12:09,12:10
12:39,12:40
13:09,13:10
13:39,13:40
06:09,06:16
06:39,06:46
07:09,07:16
14:02,14:03
14:25,14:26
14:48,14:49
15:11,15:12
15:34,15:35
15:57,15:58
16:20,16:21
16:43,16:44
17:06,17:07
17:29,17:30
17:52,17:53
18:15,18:16
18:38,18:39
19:01,19:02
19:24,19:25
19:47,19:48
20:10,20:11
20:33,20:34
20:56,20:57
21:24,21:25
21:59,22:00
22:34,22:35
23:09,23:10
23:44,23:45
07:39,07:46
08:09,08:16
08:39,08:46
09:09,09:16
09:39,09:46
10:09,10:16
10:39,10:46
11:09,11:16
11:39,11:46
12:09,12:16
12:39,12:46
13:09,13:16
13:39,13:46
14:02,14:09
14:25,14:32
14:48,14:55
15:11,15:18
15:34,15:41
15:57,16:04
16:20,16:27
16:43,16:50
17:06,17:13
17:29,17:36
17:52,17:59
18:15,18:22
18:38,18:45
19:01,19:08
19:24,19:31
19:47,19:54
20:10,20:17
20:33,20:40
20:56,21:03
06:09,06:16
06:39,06:46
07:09,07:16
07:39,07:46
08:09,08:16
08:39,08:46
09:09,09:16
09:39,09:46
10:09,10:16
10:39,10:46
11:09,11:16
11:39,11:46
12:09,12:16
12:39,12:46
13:09,13:16
13:39,13:46
14:02,14:09
14:25,14:32
14:48,14:55
15:11,15:18
15:34,15:41
15:57,16:04
16:20,16:27
16:43,16:50
17:06,17:13
17:29,17:36
17:52,17:59
18:15,18:22
18:38,18:45
19:01,19:08
19:24,19:31
19:47,19:54
20:10,20:17
20:33,20:40
20:56,21:03
21:24,21:31
21:59,22:06
21:24,21:31
21:59,22:06
22:34,22:41
23:09,23:16
23:44,23:51
22:34,22:41
23:09,23:16
23:44,23:51
06:09,06:16
06:39,06:46
07:09,07:16
07:39,07:46
08:09,08:16
08:39,08:46
09:09,09:16
09:39,09:46
10:09,10:16
10:39,10:46
11:09,11:16
11:39,11:46
12:09,12:16
12:39,12:46
13:09,13:16
13:39,13:46
14:02,14:09
14:25,14:32
14:48,14:55
15:11,15:18
15:34,15:41
15:57,16:04
16:20,16:27
16:43,16:50
17:06,17:13
17:29,17:36
17:52,17:59
18:15,18:22
18:38,18:45
19:01,19:08
19:24,19:31
19:47,19:54
20:10,20:17
20:33,20:40
20:56,21:03
21:24,21:31
21:59,22:06
22:34,22:41
23:09,23:16
23:44,23:51
06:09,06:10
06:39,06:40
07:09,07:10
07:39,07:40
08:09,08:10
08:39,08:40
09:09,09:10
09:39,09:40
10:09,10:10
10:39,10:40
11:09,11:10
11:39,11:40
12:09,12:10
12:39,12:40
13:09,13:10
13:39,13:40
14:02,14:03
14:25,14:26
14:48,14:49
15:11,15:12
15:34,15:35
15:57,15:58
16:20,16:21
16:43,16:44
17:06,17:07
17:29,17:30
17:52,17:53
18:15,18:16
18:38,18:39
19:01,19:02
19:24,19:25
19:47,19:48
20:10,20:11
20:33,20:34
20:56,20:57
21:24,21:25
21:59,22:00
22:34,22:35
06:09,06:10
06:39,06:40
07:09,07:10
07:39,07:40
08:09,08:10
08:39,08:40
09:09,09:10
09:39,09:40
10:09,10:10
10:39,10:40
11:09,11:10
11:39,11:40
23:09,23:10
23:44,23:45
12:09,12:10
12:39,12:40
13:09,13:10
13:39,13:40
14:02,14:03
14:25,14:26
14:48,14:49
15:11,15:12
15:34,15:35
15:57,15:58
16:20,16:21
16:43,16:44
17:06,17:07
17:29,17:30
17:52,17:53
18:15,18:16
18:38,18:39
19:01,19:02
19:24,19:25
19:47,19:48
20:10,20:11
20:33,20:34
20:56,20:57
21:24,21:25
21:59,22:00
22:34,22:35
23:09,23:10
23:44,23:45
