departure,arrival
06:58,07:10
07:23,07:35
07:48,08:00
08:08,08:20
08:28,08:40
08:48,09:00
09:08,09:20
09:28,09:40
09:48,10:00
10:08,10:20
10:28,10:40
10:48,11:00
11:08,11:20
11:23,11:35
11:38,11:50
11:53,12:05
12:08,12:20
12:23,12:35
12:38,12:50
12:53,13:05
13:08,13:20
13:23,13:35
13:38,13:50
13:53,14:05
14:08,14:20
14:23,14:35
14:38,14:50
14:53,15:05
15:08,15:20
15:23,15:35
15:38,15:50
15:53,16:05
16:08,16:20
16:23,16:35
16:38,16:50
16:53,17:05
17:08,17:20
17:23,17:35
17:38,17:50
17:53,18:05
18:08,18:20
18:23,18:35
18:38,18:50
18:53,19:05
19:08,19:20
19:23,19:35
19:38,19:50
19:53,20:05
20:08,20:20
20:23,20:35
20:38,20:50
20:58,21:10
21:18,21:30
21:38,21:50
21:58,22:10
22:23,22:35
22:48,23:00
23:13,23:25
23:38,23:50
