departure,arrival
22:04,22:10
22:10,22:16
22:16,22:22
22:22,22:28
22:39,22:45
22:45,22:51
22:51,22:57
22:57,23:03
23:14,23:20
23:20,23:26
23:26,23:32
23:32,23:38
23:49,23:55
23:55,00:01
00:01,00:07
00:07,00:13
14:19,14:25
14:25,14:31
14:30,14:36
14:36,14:42
14:42,14:48
14:48,14:54
14:53,14:59
14:59,15:05
15:05,15:11
15:11,15:17
15:16,15:22
15:22,15:28
15:28,15:34
15:34,15:40
15:39,15:45
15:45,15:51
15:51,15:57
15:57,16:03
16:02,16:08
16:08,16:14
16:14,16:20
16:20,16:26
16:25,16:31
16:31,16:37
16:37,16:43
16:43,16:49
16:48,16:54
16:54,17:00
17:00,17:06
17:06,17:12
17:11,17:17
17:17,17:23
17:23,17:29
17:29,17:35
17:34,17:40
17:40,17:46
17:46,17:52
17:52,17:58
17:57,18:03
18:03,18:09
18:09,18:15
18:15,18:21
18:20,18:26
06:14,06:20
06:20,06:26
06:44,06:50
06:50,06:56
07:14,07:20
07:20,07:26
07:44,07:50
07:50,07:56
08:14,08:20
08:20,08:26
08:44,08:50
08:50,08:56
09:14,09:20
09:20,09:26
09:44,09:50
09:50,09:56
10:14,10:20
10:20,10:26
10:44,10:50
10:50,10:56
11:14,11:20
11:20,11:26
11:44,11:50
11:50,11:56
12:14,12:20
12:20,12:26
12:44,12:50
12:50,12:56
13:14,13:20
13:20,13:26
13:44,13:50
13:50,13:56
14:07,14:13
14:13,14:19
14:30,14:36
14:36,14:42
14:53,14:59
14:59,15:05
15:16,15:22
15:22,15:28
15:39,15:45
15:45,15:51
16:02,16:08
16:08,16:14
16:25,16:31
16:31,16:37
16:48,16:54
16:54,17:00
17:11,17:17
17:17,17:23
17:34,17:40
17:40,17:46
17:57,18:03
18:03,18:09
18:20,18:26
18:26,18:32
18:43,18:49
18:49,18:55
18:26,18:32
18:32,18:38
18:38,18:44
18:43,18:49
18:49,18:55
18:55,19:01
19:01,19:07
19:06,19:12
19:12,19:18
19:18,19:24
19:24,19:30
19:29,19:35
19:35,19:41
19:41,19:47
19:47,19:53
19:52,19:58
19:58,20:04
20:04,20:10
20:10,20:16
20:15,20:21
20:21,20:27
20:27,20:33
20:33,20:39
20:38,20:44
20:44,20:50
20:50,20:56
20:56,21:02
21:01,21:07
21:07,21:13
21:13,21:19
21:19,21:25
21:29,21:35
21:35,21:41
21:41,21:47
21:47,21:53
22:04,22:10
22:10,22:16
22:16,22:22
22:22,22:28
22:39,22:45
22:45,22:51
22:51,22:57
22:57,23:03
23:14,23:20
23:20,23:26
19:06,19:12
19:12,19:18
19:29,19:35
19:35,19:41
19:52,19:58
19:58,20:04
20:15,20:21
20:21,20:27
20:38,20:44
20:44,20:50
21:01,21:07
21:07,21:13
21:29,21:35
21:35,21:41
22:04,22:10
22:10,22:16
22:39,22:45
22:45,22:51
23:14,23:20
23:20,23:26
23:49,23:55
23:55,00:01
23:26,23:32
23:32,23:38
23:49,23:55
23:55,00:01
00:01,00:07
00:07,00:13
06:14,06:20
06:20,06:26
06:26,06:32
06:32,06:38
06:44,06:50
06:50,06:56
06:56,07:02
07:02,07:08
07:14,07:20
07:20,07:26
07:26,07:32
07:32,07:38
07:44,07:50
07:50,07:56
07:56,08:02
08:02,08:08
08:14,08:20
08:20,08:26
08:26,08:32
08:32,08:38
08:44,08:50
08:50,08:56
08:56,09:02
09:02,09:08
09:14,09:20
09:20,09:26
09:26,09:32
09:32,09:38
09:44,09:50
09:50,09:56
09:56,10:02
10:02,10:08
10:14,10:20
10:20,10:26
10:26,10:32
10:32,10:38
10:44,10:50
10:50,10:56
10:56,11:02
11:02,11:08
11:14,11:20
11:20,11:26
11:26,11:32
11:32,11:38
11:44,11:50
11:50,11:56
11:56,12:02
12:02,12:08
12:14,12:20
12:20,12:26
12:26,12:32
12:32,12:38
12:44,12:50
12:50,12:56
12:56,13:02
13:02,13:08
13:14,13:20
13:20,13:26
13:26,13:32
13:32,13:38
13:44,13:50
13:50,13:56
13:56,14:02
14:02,14:08
14:07,14:13
14:13,14:19
14:19,14:25
14:25,14:31
14:30,14:36
14:36,14:42
14:42,14:48
14:48,14:54
14:53,14:59
14:59,15:05
15:05,15:11
15:11,15:17
15:16,15:22
15:22,15:28
15:28,15:34
15:34,15:40
15:39,15:45
15:45,15:51
15:51,15:57
15:57,16:03
16:02,16:08
16:08,16:14
16:14,16:20
16:20,16:26
16:25,16:31
16:31,16:37
16:37,16:43
16:43,16:49
16:48,16:54
16:54,17:00
17:00,17:06
17:06,17:12
17:11,17:17
17:17,17:23
17:23,17:29
17:29,17:35
06:14,06:20
06:20,06:26
06:26,06:32
06:32,06:38
06:44,06:50
06:50,06:56
06:56,07:02
07:02,07:08
07:14,07:20
07:20,07:26
07:26,07:32
07:32,07:38
07:44,07:50
07:50,07:56
07:56,08:02
08:02,08:08
08:14,08:20
08:20,08:26
08:26,08:32
08:32,08:38
11:32,11:38
11:44,11:50
11:50,11:56
11:56,12:02
12:02,12:08
12:14,12:20
12:20,12:26
12:26,12:32
12:32,12:38
12:44,12:50
