departure,arrival
06:09,06:24
06:39,06:54
07:09,07:24
07:39,07:54
08:09,08:24
08:39,08:54
09:09,09:24
09:39,09:54
10:09,10:24
10:39,10:54
11:09,11:24
11:39,11:54
12:09,12:24
12:39,12:54
13:09,13:24
13:39,13:54
14:02,14:17
14:25,14:40
14:48,15:03
15:11,15:26
15:34,15:49
15:57,16:12
16:20,16:35
16:43,16:58
17:06,17:21
17:29,17:44
17:52,18:07
18:15,18:30
18:38,18:53
19:01,19:16
19:24,19:39
19:47,20:02
20:10,20:25
20:33,20:48
20:56,21:11
21:24,21:39
21:59,22:14
22:34,22:49
23:09,23:24
23:44,23:59
06:09,06:24
06:39,06:54
07:09,07:24
07:39,07:54
08:09,08:24
08:39,08:54
09:09,09:24
09:39,09:54
10:09,10:24
10:39,10:54
11:09,11:24
11:39,11:54
12:09,12:24
12:39,12:54
13:09,13:24
13:39,13:54
14:02,14:17
14:25,14:40
14:48,15:03
15:11,15:26
15:34,15:49
15:57,16:12
16:20,16:35
16:43,16:58
17:06,17:21
17:29,17:44
17:52,18:07
18:15,18:30
18:38,18:53
19:01,19:16
19:24,19:39
19:47,20:02
20:10,20:25
20:33,20:48
20:56,21:11
21:24,21:39
21:59,22:14
22:34,22:49
23:09,23:24
23:44,23:59
17:29,17:44
17:52,18:07
18:15,18:30
18:38,18:53
19:01,19:16
19:24,19:39
19:47,20:02
20:10,20:25
20:33,20:48
20:56,21:11
21:24,21:39
21:59,22:14
22:34,22:49
23:09,23:24
23:44,23:59
06:09,06:24
06:39,06:54
07:09,07:24
07:39,07:54
08:09,08:24
08:39,08:54
09:09,09:24
09:39,09:54
10:09,10:24
10:39,10:54
11:09,11:24
11:39,11:54
12:09,12:24
12:39,12:54
13:09,13:24
13:39,13:54
14:02,14:17
14:25,14:40
14:48,15:03
15:11,15:26
15:34,15:49
15:57,16:12
16:20,16:35
16:43,16:58
17:06,17:21
