departure,arrival
17:37,17:41
17:40,17:44
17:42,17:46
17:46,17:50
17:48,17:52
17:52,17:56
17:54,17:58
17:58,18:02
17:59,18:03
18:00,18:04
18:03,18:07
18:05,18:09
18:09,18:13
18:11,18:15
18:15,18:19
18:17,18:21
18:21,18:25
18:22,18:26
18:23,18:27
18:26,18:30
18:28,18:32
18:32,18:36
18:34,18:38
20:56,21:00
20:58,21:02
21:02,21:06
21:03,21:07
21:04,21:08
21:07,21:11
21:09,21:13
21:13,21:17
21:15,21:19
21:19,21:23
21:21,21:25
21:25,21:29
21:27,21:31
21:31,21:35
21:35,21:39
21:37,21:41
21:41,21:45
21:43,21:47
21:47,21:51
21:49,21:53
21:53,21:57
21:55,21:59
22:06,22:10
22:10,22:14
22:12,22:16
22:16,22:20
22:18,22:22
22:22,22:26
22:24,22:28
22:28,22:32
22:30,22:34
22:41,22:45
22:45,22:49
22:47,22:51
22:51,22:55
22:53,22:57
22:57,23:01
22:59,23:03
23:03,23:07
23:05,23:09
16:45,16:49
16:49,16:53
16:50,16:54
16:51,16:55
16:54,16:58
16:56,17:00
17:00,17:04
17:02,17:06
17:06,17:10
17:08,17:12
17:12,17:16
17:13,17:17
17:14,17:18
17:17,17:21
17:19,17:23
17:23,17:27
17:25,17:29
17:29,17:33
17:31,17:35
17:35,17:39
17:36,17:40
17:37,17:41
17:40,17:44
17:42,17:46
17:46,17:50
17:48,17:52
17:52,17:56
17:54,17:58
17:58,18:02
23:16,23:20
23:20,23:24
23:22,23:26
23:26,23:30
23:28,23:32
23:32,23:36
23:34,23:38
23:38,23:42
23:40,23:44
23:51,23:55
23:55,23:59
23:57,00:01
00:01,00:05
00:03,00:07
00:07,00:11
00:09,00:13
00:13,00:17
00:15,00:19
18:38,18:42
18:40,18:44
18:44,18:48
18:45,18:49
18:46,18:50
18:49,18:53
18:51,18:55
18:55,18:59
18:57,19:01
19:01,19:05
19:03,19:07
19:07,19:11
19:08,19:12
19:09,19:13
19:12,19:16
19:14,19:18
19:18,19:22
19:20,19:24
19:24,19:28
19:26,19:30
19:30,19:34
19:31,19:35
17:59,18:03
