departure,arrival
06:09,06:35
06:39,07:05
07:09,07:35
07:39,08:05
08:09,08:35
08:39,09:05
09:09,09:35
09:39,10:05
10:09,10:35
10:39,11:05
11:09,11:35
11:39,12:05
12:09,12:35
12:39,13:05
13:09,13:35
13:39,14:05
14:02,14:28
14:25,14:51
14:48,15:14
15:11,15:37
15:34,16:00
15:57,16:23
16:20,16:46
16:43,17:09
17:06,17:32
17:29,17:55
17:52,18:18
18:15,18:41
18:38,19:04
19:01,19:27
19:24,19:50
19:47,20:13
06:09,06:35
06:39,07:05
07:09,07:35
07:39,08:05
08:09,08:35
08:39,09:05
09:09,09:35
09:39,10:05
10:09,10:35
10:39,11:05
11:09,11:35
11:39,12:05
20:10,20:36
20:33,20:59
20:56,21:22
21:24,21:50
21:59,22:25
22:34,23:00
23:09,23:35
23:44,00:10
12:09,12:35
12:39,13:05
13:09,13:35
13:39,14:05
14:02,14:28
14:25,14:51
14:48,15:14
15:11,15:37
15:34,16:00
15:57,16:23
16:20,16:46
16:43,17:09
17:06,17:32
17:29,17:55
17:52,18:18
18:15,18:41
18:38,19:04
19:01,19:27
19:24,19:50
19:47,20:13
20:10,20:36
20:33,20:59
20:56,21:22
21:24,21:50
21:59,22:25
22:34,23:00
23:09,23:35
23:44,00:10
06:09,06:35
06:39,07:05
07:09,07:35
07:39,08:05
08:09,08:35
08:39,09:05
09:09,09:35
09:39,10:05
10:09,10:35
10:39,11:05
11:09,11:35
11:39,12:05
12:09,12:35
12:39,13:05
13:09,13:35
20:10,20:36
20:33,20:59
20:56,21:22
21:24,21:50
21:59,22:25
22:34,23:00
23:09,23:35
23:44,00:10
13:39,14:05
14:02,14:28
14:25,14:51
14:48,15:14
15:11,15:37
15:34,16:00
15:57,16:23
16:20,16:46
16:43,17:09
17:06,17:32
17:29,17:55
17:52,18:18
18:15,18:41
18:38,19:04
19:01,19:27
19:24,19:50
19:47,20:13
