departure,arrival
06:54,06:56
07:19,07:21
07:44,07:46
08:04,08:06
08:24,08:26
08:44,08:46
09:04,09:06
09:24,09:26
09:44,09:46
10:04,10:06
10:24,10:26
10:44,10:46
11:04,11:06
11:19,11:21
11:34,11:36
11:49,11:51
12:04,12:06
12:19,12:21
12:34,12:36
12:49,12:51
13:04,13:06
13:19,13:21
13:34,13:36
13:49,13:51
14:04,14:06
14:19,14:21
14:34,14:36
14:49,14:51
15:04,15:06
15:19,15:21
15:34,15:36
15:49,15:51
16:04,16:06
16:19,16:21
16:34,16:36
16:49,16:51
17:04,17:06
17:19,17:21
17:34,17:36
17:49,17:51
18:04,18:06
18:19,18:21
18:34,18:36
18:49,18:51
19:04,19:06
19:19,19:21
19:34,19:36
19:49,19:51
20:04,20:06
20:19,20:21
20:34,20:36
20:54,20:56
21:14,21:16
21:34,21:36
21:54,21:56
22:19,22:21
22:44,22:46
23:09,23:11
23:34,23:36
