departure,arrival
05:48,06:14
06:18,06:44
06:48,07:14
07:18,07:44
07:48,08:14
08:18,08:44
08:48,09:14
09:18,09:44
09:48,10:14
10:18,10:44
10:48,11:14
11:18,11:44
11:48,12:14
12:18,12:44
12:48,13:14
13:18,13:44
13:41,14:07
14:04,14:30
14:27,14:53
14:50,15:16
15:13,15:39
15:36,16:02
15:59,16:25
16:22,16:48
16:45,17:11
17:08,17:34
17:31,17:57
17:54,18:20
18:17,18:43
18:40,19:06
19:03,19:29
19:26,19:52
19:49,20:15
20:12,20:38
20:35,21:01
21:03,21:29
21:38,22:04
22:13,22:39
22:48,23:14
23:23,23:49
05:48,06:14
06:18,06:44
06:48,07:14
07:18,07:44
07:48,08:14
08:18,08:44
08:48,09:14
09:18,09:44
09:48,10:14
10:18,10:44
10:48,11:14
11:18,11:44
11:48,12:14
12:18,12:44
12:48,13:14
13:18,13:44
13:41,14:07
14:04,14:30
14:27,14:53
14:50,15:16
15:13,15:39
15:36,16:02
15:59,16:25
16:22,16:48
16:45,17:11
17:08,17:34
17:31,17:57
17:54,18:20
18:17,18:43
18:40,19:06
19:03,19:29
19:26,19:52
19:49,20:15
20:12,20:38
20:35,21:01
21:03,21:29
21:38,22:04
22:13,22:39
22:48,23:14
23:23,23:49
