departure,arrival
06:05,06:20
06:35,06:50
07:05,07:20
07:35,07:50
08:05,08:20
08:35,08:50
09:05,09:20
09:35,09:50
10:05,10:20
10:35,10:50
11:05,11:20
11:35,11:50
12:05,12:20
12:35,12:50
13:05,13:20
13:35,13:50
13:58,14:13
14:21,14:36
14:44,14:59
15:07,15:22
15:30,15:45
15:53,16:08
16:16,16:31
16:39,16:54
17:02,17:17
17:25,17:40
17:48,18:03
18:11,18:26
18:34,18:49
18:57,19:12
19:20,19:35
19:43,19:58
20:06,20:21
20:29,20:44
20:52,21:07
21:20,21:35
21:55,22:10
22:30,22:45
23:05,23:20
23:40,23:55
06:05,06:20
06:35,06:50
07:05,07:20
07:35,07:50
08:05,08:20
08:35,08:50
09:05,09:20
06:05,06:20
06:35,06:50
07:05,07:20
07:35,07:50
08:05,08:20
08:35,08:50
09:05,09:20
09:35,09:50
10:05,10:20
10:35,10:50
11:05,11:20
11:35,11:50
12:05,12:20
12:35,12:50
13:05,13:20
13:35,13:50
13:58,14:13
14:21,14:36
14:44,14:59
15:07,15:22
15:30,15:45
15:53,16:08
16:16,16:31
16:39,16:54
17:02,17:17
17:25,17:40
17:48,18:03
18:11,18:26
18:34,18:49
18:57,19:12
19:20,19:35
19:43,19:58
20:06,20:21
20:29,20:44
20:52,21:07
21:20,21:35
21:55,22:10
22:30,22:45
23:05,23:20
23:40,23:55
09:35,09:50
10:05,10:20
10:35,10:50
11:05,11:20
11:35,11:50
12:05,12:20
12:35,12:50
13:05,13:20
13:35,13:50
13:58,14:13
14:21,14:36
14:44,14:59
15:07,15:22
15:30,15:45
15:53,16:08
16:16,16:31
16:39,16:54
17:02,17:17
17:25,17:40
17:48,18:03
18:11,18:26
18:34,18:49
18:57,19:12
19:20,19:35
19:43,19:58
20:06,20:21
20:29,20:44
20:52,21:07
21:20,21:35
21:55,22:10
22:30,22:45
23:05,23:20
23:40,23:55
