departure,arrival
16:58,17:17
17:00,17:19
17:04,17:23
17:06,17:25
17:10,17:29
17:12,17:31
17:16,17:35
17:17,17:36
17:18,17:37
17:21,17:40
17:23,17:42
17:27,17:46
17:29,17:48
17:33,17:52
17:35,17:54
17:39,17:58
17:40,17:59
17:41,18:00
17:44,18:03
17:46,18:05
17:50,18:09
17:52,18:11
08:36,08:55
08:38,08:57
08:42,09:01
08:44,09:03
08:50,09:09
08:54,09:13
08:56,09:15
09:00,09:19
09:02,09:21
09:06,09:25
09:08,09:27
09:12,09:31
09:14,09:33
09:20,09:39
09:24,09:43
09:26,09:45
09:30,09:49
09:32,09:51
09:36,09:55
09:38,09:57
09:42,10:01
09:44,10:03
09:50,10:09
09:54,10:13
09:56,10:15
10:00,10:19
10:02,10:21
10:06,10:25
10:08,10:27
10:12,10:31
10:14,10:33
10:20,10:39
10:24,10:43
10:26,10:45
10:30,10:49
10:32,10:51
10:36,10:55
10:38,10:57
10:42,11:01
17:56,18:15
17:58,18:17
18:02,18:21
18:03,18:22
18:04,18:23
18:07,18:26
18:09,18:28
18:13,18:32
18:15,18:34
18:19,18:38
18:21,18:40
18:25,18:44
18:26,18:45
18:27,18:46
18:30,18:49
18:32,18:51
18:36,18:55
18:38,18:57
18:42,19:01
18:44,19:03
18:48,19:07
18:49,19:08
18:50,19:09
18:53,19:12
10:44,11:03
10:50,11:09
10:54,11:13
10:56,11:15
11:00,11:19
11:02,11:21
11:06,11:25
11:08,11:27
11:12,11:31
11:14,11:33
11:20,11:39
11:24,11:43
11:26,11:45
11:30,11:49
11:32,11:51
11:36,11:55
11:38,11:57
11:42,12:01
11:44,12:03
11:50,12:09
11:54,12:13
11:56,12:15
12:00,12:19
12:02,12:21
12:06,12:25
12:08,12:27
12:12,12:31
12:14,12:33
12:20,12:39
12:24,12:43
12:26,12:45
12:30,12:49
12:32,12:51
12:36,12:55
12:38,12:57
12:42,13:01
12:44,13:03
12:50,13:09
12:54,13:13
12:56,13:15
18:55,19:14
18:59,19:18
19:01,19:20
19:05,19:24
19:07,19:26
19:11,19:30
19:12,19:31
19:13,19:32
19:16,19:35
19:18,19:37
19:22,19:41
19:24,19:43
19:28,19:47
19:30,19:49
19:34,19:53
19:35,19:54
19:36,19:55
19:39,19:58
19:41,20:00
19:45,20:04
19:47,20:06
19:51,20:10
13:00,13:19
13:02,13:21
13:06,13:25
13:08,13:27
13:12,13:31
13:14,13:33
13:20,13:39
13:24,13:43
13:26,13:45
13:30,13:49
13:32,13:51
13:36,13:55
13:38,13:57
13:42,14:01
13:44,14:03
13:50,14:09
13:54,14:13
13:56,14:15
14:00,14:19
14:02,14:21
14:06,14:25
14:08,14:27
14:12,14:31
14:13,14:32
14:14,14:33
14:17,14:36
14:19,14:38
14:23,14:42
14:25,14:44
14:29,14:48
14:31,14:50
14:35,14:54
14:36,14:55
14:37,14:56
14:40,14:59
14:42,15:01
14:46,15:05
14:48,15:07
14:52,15:11
14:54,15:13
14:58,15:17
14:59,15:18
15:00,15:19
15:03,15:22
15:05,15:24
15:09,15:28
15:11,15:30
15:15,15:34
15:17,15:36
15:21,15:40
15:22,15:41
15:23,15:42
15:26,15:45
15:28,15:47
15:32,15:51
15:34,15:53
15:38,15:57
15:40,15:59
15:44,16:03
15:45,16:04
15:46,16:05
15:49,16:08
15:51,16:10
15:55,16:14
15:57,16:16
16:01,16:20
16:03,16:22
16:07,16:26
16:08,16:27
16:09,16:28
16:12,16:31
16:14,16:33
16:18,16:37
16:20,16:39
16:24,16:43
16:26,16:45
16:30,16:49
16:31,16:50
16:32,16:51
16:35,16:54
