departure,arrival
06:58,07:07
07:23,07:32
07:48,07:57
08:08,08:17
08:28,08:37
08:48,08:57
09:08,09:17
09:28,09:37
09:48,09:57
10:08,10:17
10:28,10:37
10:48,10:57
11:08,11:17
11:23,11:32
11:38,11:47
11:53,12:02
12:08,12:17
12:23,12:32
12:38,12:47
12:53,13:02
13:08,13:17
13:23,13:32
13:38,13:47
13:53,14:02
14:08,14:17
14:23,14:32
14:38,14:47
14:53,15:02
15:08,15:17
15:23,15:32
15:38,15:47
15:53,16:02
16:08,16:17
16:23,16:32
16:38,16:47
16:53,17:02
17:08,17:17
17:23,17:32
17:38,17:47
17:53,18:02
18:08,18:17
18:23,18:32
18:38,18:47
18:53,19:02
19:08,19:17
19:23,19:32
19:38,19:47
19:53,20:02
20:08,20:17
20:23,20:32
20:38,20:47
20:58,21:07
21:18,21:27
21:38,21:47
21:58,22:07
22:23,22:32
22:48,22:57
23:13,23:22
23:38,23:47
