departure,arrival
06:38,06:58
07:03,07:23
07:28,07:48
07:48,08:08
08:08,08:28
08:28,08:48
08:48,09:08
09:08,09:28
09:28,09:48
09:48,10:08
10:08,10:28
10:28,10:48
10:48,11:08
11:03,11:23
11:18,11:38
11:33,11:53
11:48,12:08
12:03,12:23
12:18,12:38
12:33,12:53
12:48,13:08
13:03,13:23
13:18,13:38
13:33,13:53
13:48,14:08
14:03,14:23
14:18,14:38
14:33,14:53
14:48,15:08
15:03,15:23
15:18,15:38
15:33,15:53
15:48,16:08
16:03,16:23
16:18,16:38
16:33,16:53
16:48,17:08
17:03,17:23
17:18,17:38
17:33,17:53
17:48,18:08
18:03,18:23
18:18,18:38
18:33,18:53
18:48,19:08
19:03,19:23
19:18,19:38
19:33,19:53
19:48,20:08
20:03,20:23
20:18,20:38
20:38,20:58
20:58,21:18
21:18,21:38
21:38,21:58
22:03,22:23
22:28,22:48
22:53,23:13
23:18,23:38
