departure,arrival
06:48,06:50
07:13,07:15
07:38,07:40
07:58,08:00
08:18,08:20
08:38,08:40
08:58,09:00
09:18,09:20
09:38,09:40
09:58,10:00
10:18,10:20
10:38,10:40
10:58,11:00
11:13,11:15
11:28,11:30
11:43,11:45
11:58,12:00
12:13,12:15
12:28,12:30
12:43,12:45
12:58,13:00
13:13,13:15
13:28,13:30
13:43,13:45
13:58,14:00
14:13,14:15
14:28,14:30
14:43,14:45
14:58,15:00
15:13,15:15
15:28,15:30
15:43,15:45
15:58,16:00
16:13,16:15
16:28,16:30
16:43,16:45
16:58,17:00
17:13,17:15
17:28,17:30
17:43,17:45
17:58,18:00
18:13,18:15
18:28,18:30
18:43,18:45
18:58,19:00
19:13,19:15
19:28,19:30
19:43,19:45
19:58,20:00
20:13,20:15
20:28,20:30
20:48,20:50
21:08,21:10
21:28,21:30
21:48,21:50
22:13,22:15
22:38,22:40
23:03,23:05
23:28,23:30
