departure,arrival
15:08,15:24
15:31,15:47
15:54,16:10
16:17,16:33
16:40,16:56
17:03,17:19
17:26,17:42
17:49,18:05
18:12,18:28
18:35,18:51
18:58,19:14
19:21,19:37
19:44,20:00
20:07,20:23
20:30,20:46
20:53,21:09
21:21,21:37
21:56,22:12
22:31,22:47
23:06,23:22
23:41,23:57
06:06,06:22
06:36,06:52
07:06,07:22
07:36,07:52
08:06,08:22
08:36,08:52
09:06,09:22
09:36,09:52
10:06,10:22
10:36,10:52
11:06,11:22
11:36,11:52
12:06,12:22
12:36,12:52
13:06,13:22
13:36,13:52
13:59,14:15
14:22,14:38
14:45,15:01
15:08,15:24
15:31,15:47
15:54,16:10
16:17,16:33
16:40,16:56
17:03,17:19
17:26,17:42
17:49,18:05
18:12,18:28
18:35,18:51
18:58,19:14
19:21,19:37
19:44,20:00
20:07,20:23
20:30,20:46
20:53,21:09
21:21,21:37
21:56,22:12
22:31,22:47
23:06,23:22
23:41,23:57
06:06,06:22
06:36,06:52
07:06,07:22
07:36,07:52
08:06,08:22
08:36,08:52
09:06,09:22
09:36,09:52
10:06,10:22
10:36,10:52
11:06,11:22
11:36,11:52
12:06,12:22
12:36,12:52
13:06,13:22
13:36,13:52
13:59,14:15
14:22,14:38
14:45,15:01
15:08,15:24
15:31,15:47
15:54,16:10
16:17,16:33
16:40,16:56
17:03,17:19
17:26,17:42
17:49,18:05
18:12,18:28
18:35,18:51
18:58,19:14
19:21,19:37
19:44,20:00
20:07,20:23
20:30,20:46
20:53,21:09
21:21,21:37
21:56,22:12
22:31,22:47
23:06,23:22
23:41,23:57
06:06,06:22
06:36,06:52
07:06,07:22
07:36,07:52
08:06,08:22
08:36,08:52
09:06,09:22
09:36,09:52
10:06,10:22
10:36,10:52
11:06,11:22
11:36,11:52
12:06,12:22
12:36,12:52
13:06,13:22
13:36,13:52
13:59,14:15
14:22,14:38
14:45,15:01
