departure,arrival
06:02,06:28
06:32,06:58
07:02,07:28
07:32,07:58
08:02,08:28
08:32,08:58
09:02,09:28
09:32,09:58
10:02,10:28
10:32,10:58
11:02,11:28
11:32,11:58
12:02,12:28
12:32,12:58
13:02,13:28
13:32,13:58
13:55,14:21
14:18,14:44
14:41,15:07
15:04,15:30
15:27,15:53
15:50,16:16
16:13,16:39
16:36,17:02
16:59,17:25
17:22,17:48
17:45,18:11
18:08,18:34
18:31,18:57
18:54,19:20
19:17,19:43
19:40,20:06
20:03,20:29
20:26,20:52
20:49,21:15
21:17,21:43
21:52,22:18
22:27,22:53
23:02,23:28
23:37,00:03
06:02,06:28
06:32,06:58
07:02,07:28
07:32,07:58
08:02,08:28
08:32,08:58
09:02,09:28
09:32,09:58
10:02,10:28
10:32,10:58
11:02,11:28
11:32,11:58
12:02,12:28
12:32,12:58
13:02,13:28
13:32,13:58
13:55,14:21
14:18,14:44
14:41,15:07
15:04,15:30
15:27,15:53
15:50,16:16
16:13,16:39
16:36,17:02
16:59,17:25
17:22,17:48
17:45,18:11
18:08,18:34
18:31,18:57
18:54,19:20
19:17,19:43
19:40,20:06
20:03,20:29
06:02,06:28
06:32,06:58
07:02,07:28
07:32,07:58
08:02,08:28
08:32,08:58
09:02,09:28
09:32,09:58
10:02,10:28
10:32,10:58
11:02,11:28
11:32,11:58
12:02,12:28
12:32,12:58
13:02,13:28
13:32,13:58
13:55,14:21
14:18,14:44
14:41,15:07
15:04,15:30
15:27,15:53
15:50,16:16
16:13,16:39
16:36,17:02
16:59,17:25
17:22,17:48
17:45,18:11
18:08,18:34
18:31,18:57
18:54,19:20
19:17,19:43
19:40,20:06
20:03,20:29
20:26,20:52
20:26,20:52
20:49,21:15
21:17,21:43
21:52,22:18
22:27,22:53
23:02,23:28
23:37,00:03
20:49,21:15
21:17,21:43
21:52,22:18
22:27,22:53
23:02,23:28
23:37,00:03
