departure,arrival
18:18,18:30
18:24,18:36
18:30,18:42
18:36,18:48
18:41,18:53
18:47,18:59
18:53,19:05
18:59,19:11
19:04,19:16
19:10,19:22
19:16,19:28
19:22,19:34
19:27,19:39
19:33,19:45
19:39,19:51
19:45,19:57
19:50,20:02
19:56,20:08
20:02,20:14
20:08,20:20
20:13,20:25
20:19,20:31
20:25,20:37
11:24,11:36
11:30,11:42
11:42,11:54
11:48,12:00
11:54,12:06
12:00,12:12
12:12,12:24
12:18,12:30
12:24,12:36
12:30,12:42
12:42,12:54
12:48,13:00
12:54,13:06
13:00,13:12
13:12,13:24
13:18,13:30
13:24,13:36
13:30,13:42
13:42,13:54
13:48,14:00
13:54,14:06
14:00,14:12
14:05,14:17
14:11,14:23
14:17,14:29
14:23,14:35
14:28,14:40
14:34,14:46
14:40,14:52
14:46,14:58
14:51,15:03
14:57,15:09
15:03,15:15
15:09,15:21
15:14,15:26
15:20,15:32
15:26,15:38
20:31,20:43
20:36,20:48
20:42,20:54
20:48,21:00
20:54,21:06
20:59,21:11
21:05,21:17
21:11,21:23
21:17,21:29
21:27,21:39
21:33,21:45
21:39,21:51
21:45,21:57
22:02,22:14
22:08,22:20
22:14,22:26
22:20,22:32
22:37,22:49
22:43,22:55
22:49,23:01
22:55,23:07
23:12,23:24
23:18,23:30
23:24,23:36
23:47,23:59
23:53,00:05
23:59,00:11
15:32,15:44
15:37,15:49
15:43,15:55
15:49,16:01
15:55,16:07
16:00,16:12
16:06,16:18
16:12,16:24
16:18,16:30
16:23,16:35
16:29,16:41
16:35,16:47
16:41,16:53
16:46,16:58
16:52,17:04
16:58,17:10
17:04,17:16
17:09,17:21
17:15,17:27
17:21,17:33
17:27,17:39
17:32,17:44
17:38,17:50
17:44,17:56
17:50,18:02
17:55,18:07
18:01,18:13
18:07,18:19
18:13,18:25
18:18,18:30
18:24,18:36
18:30,18:42
18:36,18:48
18:41,18:53
18:47,18:59
18:53,19:05
18:59,19:11
19:04,19:16
19:10,19:22
19:16,19:28
19:22,19:34
19:27,19:39
19:33,19:45
19:39,19:51
19:45,19:57
19:50,20:02
19:56,20:08
20:02,20:14
20:08,20:20
20:13,20:25
20:19,20:31
20:25,20:37
20:31,20:43
20:36,20:48
20:42,20:54
20:48,21:00
20:54,21:06
20:59,21:11
21:05,21:17
21:11,21:23
21:17,21:29
21:27,21:39
21:33,21:45
21:39,21:51
21:45,21:57
22:02,22:14
22:08,22:20
22:14,22:26
22:20,22:32
22:37,22:49
22:43,22:55
22:49,23:01
22:55,23:07
23:12,23:24
23:18,23:30
23:24,23:36
23:47,23:59
23:53,00:05
23:59,00:11
06:12,06:24
06:18,06:30
06:42,06:54
06:48,07:00
07:12,07:24
07:18,07:30
07:42,07:54
07:48,08:00
08:12,08:24
08:18,08:30
08:42,08:54
08:48,09:00
09:12,09:24
09:18,09:30
09:42,09:54
09:48,10:00
10:12,10:24
10:18,10:30
10:42,10:54
10:48,11:00
11:12,11:24
11:18,11:30
11:42,11:54
11:48,12:00
12:12,12:24
12:18,12:30
12:42,12:54
12:48,13:00
13:12,13:24
13:18,13:30
13:42,13:54
13:48,14:00
14:05,14:17
14:11,14:23
14:28,14:40
14:34,14:46
14:51,15:03
14:57,15:09
15:14,15:26
15:20,15:32
15:37,15:49
15:43,15:55
16:00,16:12
16:06,16:18
16:23,16:35
16:29,16:41
16:46,16:58
16:52,17:04
17:09,17:21
17:15,17:27
17:32,17:44
17:38,17:50
17:55,18:07
18:01,18:13
18:18,18:30
18:24,18:36
18:41,18:53
18:47,18:59
19:04,19:16
19:10,19:22
19:27,19:39
19:33,19:45
19:50,20:02
19:56,20:08
20:13,20:25
20:19,20:31
20:36,20:48
20:42,20:54
20:59,21:11
21:05,21:17
21:27,21:39
21:33,21:45
22:02,22:14
22:08,22:20
22:37,22:49
22:43,22:55
23:12,23:24
23:18,23:30
23:47,23:59
23:53,00:05
06:12,06:24
06:18,06:30
06:24,06:36
06:30,06:42
06:42,06:54
06:48,07:00
06:54,07:06
07:00,07:12
07:12,07:24
07:18,07:30
07:24,07:36
07:30,07:42
07:42,07:54
07:48,08:00
07:54,08:06
08:00,08:12
08:12,08:24
08:18,08:30
08:24,08:36
08:30,08:42
08:42,08:54
08:48,09:00
08:54,09:06
09:00,09:12
09:12,09:24
09:18,09:30
09:24,09:36
09:30,09:42
09:42,09:54
09:48,10:00
09:54,10:06
10:00,10:12
10:12,10:24
10:18,10:30
10:24,10:36
10:30,10:42
10:42,10:54
10:48,11:00
10:54,11:06
11:00,11:12
11:12,11:24
11:18,11:30
11:24,11:36
11:30,11:42
11:42,11:54
11:48,12:00
11:54,12:06
12:00,12:12
12:12,12:24
12:18,12:30
12:24,12:36
12:30,12:42
12:42,12:54
12:48,13:00
12:54,13:06
13:00,13:12
13:12,13:24
13:18,13:30
13:24,13:36
13:30,13:42
13:42,13:54
13:48,14:00
13:54,14:06
14:00,14:12
16:12,16:24
16:18,16:30
16:23,16:35
16:29,16:41
16:35,16:47
16:41,16:53
16:46,16:58
16:52,17:04
16:58,17:10
17:04,17:16
17:09,17:21
17:15,17:27
17:21,17:33
17:27,17:39
17:32,17:44
17:38,17:50
17:44,17:56
17:50,18:02
17:55,18:07
18:01,18:13
18:07,18:19
18:13,18:25
06:12,06:24
06:18,06:30
06:24,06:36
06:30,06:42
06:42,06:54
06:48,07:00
06:54,07:06
07:00,07:12
07:12,07:24
07:18,07:30
07:24,07:36
07:30,07:42
07:42,07:54
07:48,08:00
07:54,08:06
08:00,08:12
08:12,08:24
08:18,08:30
08:24,08:36
08:30,08:42
08:42,08:54
08:48,09:00
08:54,09:06
09:00,09:12
09:12,09:24
09:18,09:30
09:24,09:36
09:30,09:42
09:42,09:54
09:48,10:00
09:54,10:06
10:00,10:12
10:12,10:24
10:18,10:30
10:24,10:36
10:30,10:42
10:42,10:54
10:48,11:00
10:54,11:06
11:00,11:12
11:12,11:24
11:18,11:30
14:05,14:17
14:11,14:23
14:17,14:29
14:23,14:35
14:28,14:40
14:34,14:46
14:40,14:52
14:46,14:58
14:51,15:03
14:57,15:09
15:03,15:15
15:09,15:21
15:14,15:26
15:20,15:32
15:26,15:38
15:32,15:44
15:37,15:49
15:43,15:55
15:49,16:01
15:55,16:07
16:00,16:12
16:06,16:18
