departure,arrival
06:52,07:10
07:17,07:35
07:42,08:00
08:02,08:20
08:22,08:40
08:42,09:00
09:02,09:20
09:22,09:40
09:42,10:00
10:02,10:20
10:22,10:40
10:42,11:00
11:02,11:20
11:17,11:35
11:32,11:50
11:47,12:05
12:02,12:20
12:17,12:35
12:32,12:50
12:47,13:05
13:02,13:20
13:17,13:35
13:32,13:50
13:47,14:05
14:02,14:20
14:17,14:35
14:32,14:50
14:47,15:05
15:02,15:20
15:17,15:35
15:32,15:50
15:47,16:05
16:02,16:20
16:17,16:35
16:32,16:50
16:47,17:05
17:02,17:20
17:17,17:35
17:32,17:50
17:47,18:05
18:02,18:20
18:17,18:35
18:32,18:50
18:47,19:05
19:02,19:20
19:17,19:35
19:32,19:50
19:47,20:05
20:02,20:20
20:17,20:35
20:32,20:50
20:52,21:10
21:12,21:30
21:32,21:50
21:52,22:10
22:17,22:35
22:42,23:00
23:07,23:25
23:32,23:50
