departure,arrival
06:00,06:22
06:30,06:52
07:00,07:22
07:30,07:52
08:00,08:22
08:30,08:52
09:00,09:22
09:30,09:52
10:00,10:22
10:30,10:52
11:00,11:22
11:30,11:52
12:00,12:22
12:30,12:52
13:00,13:22
13:30,13:52
13:53,14:15
14:16,14:38
14:39,15:01
15:02,15:24
15:25,15:47
15:48,16:10
16:11,16:33
16:34,16:56
16:57,17:19
17:20,17:42
17:43,18:05
18:06,18:28
18:29,18:51
18:52,19:14
19:15,19:37
19:38,20:00
20:01,20:23
20:24,20:46
20:47,21:09
21:15,21:37
21:50,22:12
22:25,22:47
23:00,23:22
23:35,23:57
06:00,06:22
06:30,06:52
07:00,07:22
07:30,07:52
08:00,08:22
08:30,08:52
09:00,09:22
09:30,09:52
10:00,10:22
10:30,10:52
11:00,11:22
11:30,11:52
12:00,12:22
12:30,12:52
13:00,13:22
13:30,13:52
13:53,14:15
14:16,14:38
14:39,15:01
15:02,15:24
15:25,15:47
15:48,16:10
16:11,16:33
16:34,16:56
16:57,17:19
17:20,17:42
17:43,18:05
18:06,18:28
18:29,18:51
18:52,19:14
19:15,19:37
19:38,20:00
20:01,20:23
20:24,20:46
20:47,21:09
21:15,21:37
21:50,22:12
22:25,22:47
23:00,23:22
23:35,23:57
