departure,arrival
06:00,06:20
06:30,06:50
07:00,07:20
07:30,07:50
08:00,08:20
08:30,08:50
09:00,09:20
09:30,09:50
10:00,10:20
10:30,10:50
11:00,11:20
11:30,11:50
12:00,12:20
12:30,12:50
13:00,13:20
13:30,13:50
13:53,14:13
14:16,14:36
14:39,14:59
15:02,15:22
15:25,15:45
15:48,16:08
16:11,16:31
16:34,16:54
16:57,17:17
17:20,17:40
17:43,18:03
18:06,18:26
18:29,18:49
18:52,19:12
19:15,19:35
19:38,19:58
20:01,20:21
20:24,20:44
20:47,21:07
21:15,21:35
21:50,22:10
22:25,22:45
06:00,06:20
06:30,06:50
07:00,07:20
07:30,07:50
08:00,08:20
08:30,08:50
09:00,09:20
09:30,09:50
10:00,10:20
10:30,10:50
11:00,11:20
11:30,11:50
12:00,12:20
12:30,12:50
13:00,13:20
13:30,13:50
23:00,23:20
23:35,23:55
13:53,14:13
14:16,14:36
14:39,14:59
15:02,15:22
15:25,15:45
15:48,16:08
16:11,16:31
16:34,16:54
16:57,17:17
17:20,17:40
17:43,18:03
18:06,18:26
18:29,18:49
18:52,19:12
19:15,19:35
19:38,19:58
20:01,20:21
20:24,20:44
20:47,21:07
21:15,21:35
21:50,22:10
22:25,22:45
23:00,23:20
23:35,23:55
