departure,arrival
06:06,06:26
06:36,06:56
07:06,07:26
07:36,07:56
08:06,08:26
08:36,08:56
09:06,09:26
09:36,09:56
10:06,10:26
10:36,10:56
11:06,11:26
11:36,11:56
12:06,12:26
12:36,12:56
13:06,13:26
13:36,13:56
13:59,14:19
14:22,14:42
14:45,15:05
15:08,15:28
15:31,15:51
15:54,16:14
16:17,16:37
16:40,17:00
17:03,17:23
17:26,17:46
17:49,18:09
18:12,18:32
18:35,18:55
18:58,19:18
19:21,19:41
19:44,20:04
20:07,20:27
20:30,20:50
20:53,21:13
21:21,21:41
21:56,22:16
22:31,22:51
23:06,23:26
23:41,00:01
06:06,06:26
06:36,06:56
07:06,07:26
07:36,07:56
08:06,08:26
08:36,08:56
09:06,09:26
09:36,09:56
10:06,10:26
10:36,10:56
11:06,11:26
11:36,11:56
12:06,12:26
12:36,12:56
13:06,13:26
13:36,13:56
13:59,14:19
14:22,14:42
14:45,15:05
15:08,15:28
15:31,15:51
15:54,16:14
16:17,16:37
16:40,17:00
17:03,17:23
17:26,17:46
17:49,18:09
18:12,18:32
18:35,18:55
18:58,19:18
06:06,06:26
19:21,19:41
19:44,20:04
20:07,20:27
20:30,20:50
20:53,21:13
21:21,21:41
21:56,22:16
22:31,22:51
23:06,23:26
23:41,00:01
06:36,06:56
07:06,07:26
07:36,07:56
08:06,08:26
08:36,08:56
09:06,09:26
09:36,09:56
10:06,10:26
10:36,10:56
11:06,11:26
11:36,11:56
12:06,12:26
12:36,12:56
13:06,13:26
13:36,13:56
13:59,14:19
14:22,14:42
14:45,15:05
15:08,15:28
15:31,15:51
15:54,16:14
16:17,16:37
16:40,17:00
17:03,17:23
17:26,17:46
17:49,18:09
18:12,18:32
18:35,18:55
18:58,19:18
19:21,19:41
19:44,20:04
20:07,20:27
20:30,20:50
20:53,21:13
21:21,21:41
21:56,22:16
22:31,22:51
23:06,23:26
23:41,00:01
