departure,arrival
06:20,07:10
06:45,07:35
07:10,08:00
07:30,08:20
07:50,08:40
08:10,09:00
08:30,09:20
08:50,09:40
09:10,10:00
09:30,10:20
09:50,10:40
10:10,11:00
10:30,11:20
10:45,11:35
11:00,11:50
11:15,12:05
11:30,12:20
11:45,12:35
12:00,12:50
12:15,13:05
12:30,13:20
12:45,13:35
13:00,13:50
13:15,14:05
13:30,14:20
13:45,14:35
14:00,14:50
14:15,15:05
14:30,15:20
14:45,15:35
15:00,15:50
15:15,16:05
15:30,16:20
15:45,16:35
16:00,16:50
16:15,17:05
16:30,17:20
16:45,17:35
17:00,17:50
17:15,18:05
17:30,18:20
17:45,18:35
18:00,18:50
18:15,19:05
18:30,19:20
18:45,19:35
19:00,19:50
19:15,20:05
19:30,20:20
19:45,20:35
20:00,20:50
20:20,21:10
20:40,21:30
21:00,21:50
21:20,22:10
21:45,22:35
22:10,23:00
22:35,23:25
23:00,23:50
