departure,arrival
06:00,06:12
06:30,06:42
07:00,07:12
07:30,07:42
08:00,08:12
08:30,08:42
09:00,09:12
09:30,09:42
10:00,10:12
10:30,10:42
11:00,11:12
11:30,11:42
12:00,12:12
12:30,12:42
13:00,13:12
13:30,13:42
13:53,14:05
14:16,14:28
14:39,14:51
15:02,15:14
15:25,15:37
15:48,16:00
16:11,16:23
16:34,16:46
16:57,17:09
17:20,17:32
17:43,17:55
18:06,18:18
18:29,18:41
18:52,19:04
19:15,19:27
19:38,19:50
20:01,20:13
20:24,20:36
20:47,20:59
21:15,21:27
21:50,22:02
22:25,22:37
23:00,23:12
23:35,23:47
06:00,06:12
06:30,06:42
07:00,07:12
07:30,07:42
08:00,08:12
08:30,08:42
09:00,09:12
09:30,09:42
10:00,10:12
10:30,10:42
11:00,11:12
11:30,11:42
12:00,12:12
12:30,12:42
13:00,13:12
13:30,13:42
13:53,14:05
14:16,14:28
14:39,14:51
15:02,15:14
15:25,15:37
15:48,16:00
16:11,16:23
16:34,16:46
16:57,17:09
17:20,17:32
17:43,17:55
18:06,18:18
18:29,18:41
18:52,19:04
19:15,19:27
19:38,19:50
20:01,20:13
20:24,20:36
20:47,20:59
21:15,21:27
21:50,22:02
22:25,22:37
23:00,23:12
23:35,23:47
