departure,arrival
06:01,06:09
06:31,06:39
07:01,07:09
07:31,07:39
08:01,08:09
08:31,08:39
09:01,09:09
09:31,09:39
10:01,10:09
10:31,10:39
11:01,11:09
11:31,11:39
12:01,12:09
12:31,12:39
13:01,13:09
13:31,13:39
13:54,14:02
14:17,14:25
14:40,14:48
15:03,15:11
15:26,15:34
15:49,15:57
16:12,16:20
16:35,16:43
16:58,17:06
17:21,17:29
17:44,17:52
18:07,18:15
18:30,18:38
18:53,19:01
19:16,19:24
19:39,19:47
20:02,20:10
20:25,20:33
20:48,20:56
21:16,21:24
21:51,21:59
22:26,22:34
23:01,23:09
23:36,23:44
06:01,06:09
06:31,06:39
07:01,07:09
07:31,07:39
08:01,08:09
08:31,08:39
09:01,09:09
09:31,09:39
10:01,10:09
10:31,10:39
11:01,11:09
06:01,06:09
06:31,06:39
07:01,07:09
07:31,07:39
08:01,08:09
08:31,08:39
09:01,09:09
09:31,09:39
10:01,10:09
10:31,10:39
11:01,11:09
11:31,11:39
12:01,12:09
12:31,12:39
13:01,13:09
13:31,13:39
13:54,14:02
14:17,14:25
14:40,14:48
15:03,15:11
11:31,11:39
12:01,12:09
12:31,12:39
13:01,13:09
13:31,13:39
13:54,14:02
14:17,14:25
14:40,14:48
15:03,15:11
15:26,15:34
15:49,15:57
16:12,16:20
16:35,16:43
16:58,17:06
17:21,17:29
17:44,17:52
18:07,18:15
18:30,18:38
18:53,19:01
15:26,15:34
15:49,15:57
16:12,16:20
16:35,16:43
16:58,17:06
17:21,17:29
17:44,17:52
18:07,18:15
18:30,18:38
18:53,19:01
19:16,19:24
19:39,19:47
20:02,20:10
20:25,20:33
20:48,20:56
21:16,21:24
21:51,21:59
22:26,22:34
23:01,23:09
23:36,23:44
19:16,19:24
19:39,19:47
20:02,20:10
20:25,20:33
20:48,20:56
21:16,21:24
21:51,21:59
22:26,22:34
23:01,23:09
23:36,23:44
