departure,arrival
06:10,06:14
06:16,06:20
06:22,06:26
06:40,06:44
06:46,06:50
06:52,06:56
07:10,07:14
07:16,07:20
07:22,07:26
07:40,07:44
07:46,07:50
07:52,07:56
08:10,08:14
08:16,08:20
08:22,08:26
08:40,08:44
08:46,08:50
08:52,08:56
09:10,09:14
09:16,09:20
09:22,09:26
09:40,09:44
09:46,09:50
09:52,09:56
10:10,10:14
10:16,10:20
10:22,10:26
10:40,10:44
10:46,10:50
14:44,14:52
14:49,14:57
14:55,15:03
15:01,15:09
15:07,15:15
15:12,15:20
15:18,15:26
15:24,15:32
15:30,15:38
15:35,15:43
15:41,15:49
15:47,15:55
15:53,16:01
15:58,16:06
16:04,16:12
16:10,16:18
16:16,16:24
16:21,16:29
16:27,16:35
16:33,16:41
16:39,16:47
16:44,16:52
16:50,16:58
08:04,08:08
08:10,08:14
08:16,08:20
08:22,08:26
08:28,08:32
08:34,08:38
08:40,08:44
08:46,08:50
08:52,08:56
08:58,09:02
09:04,09:08
09:10,09:14
09:16,09:20
09:22,09:26
09:28,09:32
09:34,09:38
09:40,09:44
09:46,09:50
09:52,09:56
09:58,10:02
10:04,10:08
10:10,10:14
10:16,10:20
10:22,10:26
10:28,10:32
10:34,10:38
10:40,10:44
10:46,10:50
10:52,10:56
07:52,07:56
07:58,08:02
08:04,08:08
08:10,08:14
08:16,08:20
08:22,08:26
08:28,08:32
08:34,08:38
08:40,08:44
08:46,08:50
08:52,08:56
08:58,09:02
09:04,09:08
09:10,09:14
09:16,09:20
09:22,09:26
09:28,09:32
09:34,09:38
09:40,09:44
10:58,11:02
11:04,11:08
11:10,11:14
11:16,11:20
11:22,11:26
11:28,11:32
11:34,11:38
11:40,11:44
11:46,11:50
11:52,11:56
11:58,12:02
12:04,12:08
12:10,12:14
12:16,12:20
12:22,12:26
12:28,12:32
12:34,12:38
12:40,12:44
12:46,12:50
12:52,12:56
12:58,13:02
13:04,13:08
13:10,13:14
13:16,13:20
13:22,13:26
13:28,13:32
13:34,13:38
10:52,10:56
11:10,11:14
11:16,11:20
11:22,11:26
11:40,11:44
11:46,11:50
11:52,11:56
12:10,12:14
12:16,12:20
12:22,12:26
12:40,12:44
12:46,12:50
12:52,12:56
13:10,13:14
13:16,13:20
13:22,13:26
