departure,arrival
06:00,06:14
06:30,06:44
07:00,07:14
07:30,07:44
08:00,08:14
08:30,08:44
09:00,09:14
09:30,09:44
10:00,10:14
10:30,10:44
11:00,11:14
11:30,11:44
12:00,12:14
12:30,12:44
13:00,13:14
13:30,13:44
13:53,14:07
14:16,14:30
14:39,14:53
15:02,15:16
15:25,15:39
15:48,16:02
16:11,16:25
16:34,16:48
16:57,17:11
17:20,17:34
17:43,17:57
18:06,18:20
18:29,18:43
18:52,19:06
19:15,19:29
19:38,19:52
20:01,20:15
20:24,20:38
20:47,21:01
21:15,21:29
21:50,22:04
22:25,22:39
23:00,23:14
23:35,23:49
06:00,06:14
06:30,06:44
07:00,07:14
07:30,07:44
08:00,08:14
08:30,08:44
09:00,09:14
09:30,09:44
10:00,10:14
10:30,10:44
11:00,11:14
11:30,11:44
12:00,12:14
12:30,12:44
13:00,13:14
13:30,13:44
13:53,14:07
14:16,14:30
14:39,14:53
15:02,15:16
15:25,15:39
15:48,16:02
16:11,16:25
16:34,16:48
16:57,17:11
17:20,17:34
17:43,17:57
18:06,18:20
18:29,18:43
18:52,19:06
19:15,19:29
19:38,19:52
20:01,20:15
20:24,20:38
20:47,21:01
21:15,21:29
21:50,22:04
22:25,22:39
23:00,23:14
23:35,23:49
