departure,arrival
06:06,06:09
06:36,06:39
07:06,07:09
07:36,07:39
08:06,08:09
08:36,08:39
09:06,09:09
09:36,09:39
10:06,10:09
10:36,10:39
11:06,11:09
11:36,11:39
12:06,12:09
12:36,12:39
13:06,13:09
13:36,13:39
13:59,14:02
14:22,14:25
14:45,14:48
15:08,15:11
15:31,15:34
15:54,15:57
16:17,16:20
16:40,16:43
17:03,17:06
17:26,17:29
17:49,17:52
18:12,18:15
18:35,18:38
18:58,19:01
19:21,19:24
19:44,19:47
20:07,20:10
20:30,20:33
20:53,20:56
21:21,21:24
21:56,21:59
22:31,22:34
23:06,23:09
23:41,23:44
06:06,06:09
06:36,06:39
07:06,07:09
07:36,07:39
08:06,08:09
08:36,08:39
09:06,09:09
09:36,09:39
10:06,10:09
10:36,10:39
11:06,11:09
11:36,11:39
12:06,12:09
12:36,12:39
13:06,13:09
13:36,13:39
13:59,14:02
14:22,14:25
14:45,14:48
15:08,15:11
15:31,15:34
15:54,15:57
16:17,16:20
16:40,16:43
17:03,17:06
17:26,17:29
17:49,17:52
18:12,18:15
18:35,18:38
18:58,19:01
19:21,19:24
19:44,19:47
20:07,20:10
20:30,20:33
20:53,20:56
21:21,21:24
21:56,21:59
22:31,22:34
23:06,23:09
23:41,23:44
06:06,06:09
06:36,06:39
07:06,07:09
07:36,07:39
08:06,08:09
08:36,08:39
09:06,09:09
09:36,09:39
10:06,10:09
10:36,10:39
11:06,11:09
11:36,11:39
12:06,12:09
12:36,12:39
13:06,13:09
13:36,13:39
13:59,14:02
14:22,14:25
14:45,14:48
15:08,15:11
15:31,15:34
15:54,15:57
16:17,16:20
16:40,16:43
17:03,17:06
17:26,17:29
17:49,17:52
18:12,18:15
18:35,18:38
18:58,19:01
19:21,19:24
19:44,19:47
20:07,20:10
20:30,20:33
20:53,20:56
21:21,21:24
21:56,21:59
22:31,22:34
23:06,23:09
23:41,23:44
