departure,arrival
05:49,06:45
06:19,07:15
06:49,07:45
07:19,08:15
07:49,08:45
08:19,09:15
08:49,09:45
09:19,10:15
09:49,10:45
10:19,11:15
10:49,11:45
11:19,12:15
11:49,12:45
12:19,13:15
12:49,13:45
13:19,14:15
13:42,14:38
14:05,15:01
14:28,15:24
14:51,15:47
15:14,16:10
15:37,16:33
16:00,16:56
16:23,17:19
16:46,17:42
17:09,18:05
17:32,18:28
17:55,18:51
18:18,19:14
18:41,19:37
19:04,20:00
19:27,20:23
19:50,20:46
20:13,21:09
20:36,21:32
21:04,22:00
21:39,22:35
22:14,23:10
22:49,23:45
23:24,00:20
05:49,06:45
06:19,07:15
06:49,07:45
07:19,08:15
07:49,08:45
08:19,09:15
08:49,09:45
09:19,10:15
09:49,10:45
10:19,11:15
10:49,11:45
11:19,12:15
11:49,12:45
12:19,13:15
12:49,13:45
13:19,14:15
13:42,14:38
14:05,15:01
14:28,15:24
14:51,15:47
15:14,16:10
15:37,16:33
16:00,16:56
16:23,17:19
16:46,17:42
17:09,18:05
17:32,18:28
17:55,18:51
18:18,19:14
18:41,19:37
19:04,20:00
19:27,20:23
19:50,20:46
20:13,21:09
20:36,21:32
21:04,22:00
21:39,22:35
22:14,23:10
22:49,23:45
23:24,00:20
