departure,arrival
05:49,06:28
06:19,06:58
06:49,07:28
07:19,07:58
07:49,08:28
08:19,08:58
08:49,09:28
09:19,09:58
09:49,10:28
10:19,10:58
10:49,11:28
11:19,11:58
11:49,12:28
12:19,12:58
12:49,13:28
13:19,13:58
13:42,14:21
14:05,14:44
14:28,15:07
14:51,15:30
15:14,15:53
15:37,16:16
16:00,16:39
16:23,17:02
16:46,17:25
17:09,17:48
17:32,18:11
17:55,18:34
18:18,18:57
18:41,19:20
19:04,19:43
19:27,20:06
19:50,20:29
20:13,20:52
20:36,21:15
21:04,21:43
21:39,22:18
22:14,22:53
22:49,23:28
23:24,00:03
15:14,15:53
15:37,16:16
16:00,16:39
16:23,17:02
16:46,17:25
17:09,17:48
17:32,18:11
17:55,18:34
18:18,18:57
18:41,19:20
19:04,19:43
19:27,20:06
19:50,20:29
20:13,20:52
20:36,21:15
21:04,21:43
21:39,22:18
22:14,22:53
22:49,23:28
23:24,00:03
05:49,06:28
06:19,06:58
06:49,07:28
07:19,07:58
07:49,08:28
08:19,08:58
08:49,09:28
09:19,09:58
09:49,10:28
10:19,10:58
10:49,11:28
11:19,11:58
11:49,12:28
12:19,12:58
12:49,13:28
13:19,13:58
13:42,14:21
14:05,14:44
14:28,15:07
14:51,15:30
