departure,arrival
06:46,07:07
07:11,07:32
07:36,07:57
07:56,08:17
08:16,08:37
08:36,08:57
08:56,09:17
09:16,09:37
09:36,09:57
09:56,10:17
10:16,10:37
10:36,10:57
10:56,11:17
11:11,11:32
11:26,11:47
11:41,12:02
11:56,12:17
12:11,12:32
12:26,12:47
12:41,13:02
12:56,13:17
13:11,13:32
13:26,13:47
13:41,14:02
13:56,14:17
14:11,14:32
14:26,14:47
14:41,15:02
14:56,15:17
15:11,15:32
15:26,15:47
15:41,16:02
15:56,16:17
16:11,16:32
16:26,16:47
16:41,17:02
16:56,17:17
17:11,17:32
17:26,17:47
17:41,18:02
17:56,18:17
18:11,18:32
18:26,18:47
18:41,19:02
18:56,19:17
19:11,19:32
19:26,19:47
19:41,20:02
19:56,20:17
20:11,20:32
20:26,20:47
20:46,21:07
21:06,21:27
21:26,21:47
21:46,22:07
22:11,22:32
22:36,22:57
23:01,23:22
23:26,23:47
