departure,arrival
06:38,07:05
07:03,07:30
07:28,07:55
07:48,08:15
08:08,08:35
08:28,08:55
08:48,09:15
09:08,09:35
09:28,09:55
09:48,10:15
10:08,10:35
10:28,10:55
10:48,11:15
11:03,11:30
11:18,11:45
11:33,12:00
11:48,12:15
12:03,12:30
12:18,12:45
12:33,13:00
12:48,13:15
13:03,13:30
13:18,13:45
13:33,14:00
13:48,14:15
14:03,14:30
14:18,14:45
14:33,15:00
14:48,15:15
15:03,15:30
15:18,15:45
15:33,16:00
15:48,16:15
16:03,16:30
16:18,16:45
16:33,17:00
16:48,17:15
17:03,17:30
17:18,17:45
17:33,18:00
17:48,18:15
18:03,18:30
18:18,18:45
18:33,19:00
18:48,19:15
19:03,19:30
19:18,19:45
19:33,20:00
19:48,20:15
20:03,20:30
20:18,20:45
20:38,21:05
20:58,21:25
21:18,21:45
21:38,22:05
22:03,22:30
22:28,22:55
22:53,23:20
23:18,23:45
