departure,arrival
06:09,06:26
06:39,06:56
07:09,07:26
07:39,07:56
08:09,08:26
08:39,08:56
09:09,09:26
09:39,09:56
10:09,10:26
10:39,10:56
11:09,11:26
11:39,11:56
12:09,12:26
12:39,12:56
13:09,13:26
13:39,13:56
14:02,14:19
14:25,14:42
14:48,15:05
15:11,15:28
17:06,17:23
17:29,17:46
17:52,18:09
18:15,18:32
18:38,18:55
19:01,19:18
19:24,19:41
19:47,20:04
20:10,20:27
20:33,20:50
20:56,21:13
21:24,21:41
21:59,22:16
22:34,22:51
23:09,23:26
23:44,00:01
15:34,15:51
15:57,16:14
16:20,16:37
16:43,17:00
17:06,17:23
17:29,17:46
17:52,18:09
18:15,18:32
18:38,18:55
19:01,19:18
19:24,19:41
19:47,20:04
20:10,20:27
20:33,20:50
20:56,21:13
21:24,21:41
21:59,22:16
22:34,22:51
23:09,23:26
23:44,00:01
06:09,06:26
06:39,06:56
07:09,07:26
07:39,07:56
08:09,08:26
08:39,08:56
09:09,09:26
09:39,09:56
10:09,10:26
10:39,10:56
11:09,11:26
11:39,11:56
12:09,12:26
12:39,12:56
13:09,13:26
13:39,13:56
14:02,14:19
14:25,14:42
14:48,15:05
15:11,15:28
15:34,15:51
15:57,16:14
16:20,16:37
16:43,17:00
17:06,17:23
17:29,17:46
17:52,18:09
18:15,18:32
18:38,18:55
19:01,19:18
19:24,19:41
19:47,20:04
20:10,20:27
20:33,20:50
20:56,21:13
21:24,21:41
21:59,22:16
22:34,22:51
23:09,23:26
23:44,00:01
06:09,06:26
06:39,06:56
07:09,07:26
07:39,07:56
08:09,08:26
08:39,08:56
09:09,09:26
09:39,09:56
10:09,10:26
10:39,10:56
11:09,11:26
11:39,11:56
12:09,12:26
12:39,12:56
13:09,13:26
13:39,13:56
14:02,14:19
14:25,14:42
14:48,15:05
15:11,15:28
15:34,15:51
15:57,16:14
16:20,16:37
16:43,17:00
