departure,arrival
18:17,18:18
18:40,18:41
19:03,19:04
19:26,19:27
19:49,19:50
20:12,20:13
20:35,20:36
21:03,21:04
21:38,21:39
22:13,22:14
22:48,22:49
23:23,23:24
05:48,05:49
06:18,06:19
06:48,06:49
07:18,07:19
07:48,07:49
08:18,08:19
08:48,08:49
09:18,09:19
09:48,09:49
10:18,10:19
10:48,10:49
11:18,11:19
11:48,11:49
12:18,12:19
12:48,12:49
13:18,13:19
13:41,13:42
14:04,14:05
14:27,14:28
14:50,14:51
15:13,15:14
15:36,15:37
15:59,16:00
16:22,16:23
16:45,16:46
17:08,17:09
17:31,17:32
17:54,17:55
18:17,18:18
18:40,18:41
19:03,19:04
19:26,19:27
19:49,19:50
20:12,20:13
20:35,20:36
21:03,21:04
21:38,21:39
22:13,22:14
22:48,22:49
23:23,23:24
05:48,05:49
06:18,06:19
06:48,06:49
07:18,07:19
07:48,07:49
08:18,08:19
08:48,08:49
09:18,09:19
09:48,09:49
10:18,10:19
10:48,10:49
11:18,11:19
11:48,11:49
12:18,12:19
12:48,12:49
13:18,13:19
13:41,13:42
14:04,14:05
14:27,14:28
14:50,14:51
15:13,15:14
15:36,15:37
15:59,16:00
16:22,16:23
16:45,16:46
17:08,17:09
17:31,17:32
17:54,17:55
