departure,arrival
21:40,21:42
22:05,22:07
22:30,22:32
22:55,22:57
23:20,23:22
06:40,06:42
07:05,07:07
07:30,07:32
07:50,07:52
08:10,08:12
08:30,08:32
08:50,08:52
09:10,09:12
09:30,09:32
09:50,09:52
10:10,10:12
10:30,10:32
10:50,10:52
11:05,11:07
11:20,11:22
11:35,11:37
11:50,11:52
12:05,12:07
12:20,12:22
12:35,12:37
12:50,12:52
13:05,13:07
13:20,13:22
13:35,13:37
13:50,13:52
14:05,14:07
14:20,14:22
14:35,14:37
14:50,14:52
15:05,15:07
15:20,15:22
15:35,15:37
15:50,15:52
16:05,16:07
16:20,16:22
16:35,16:37
16:50,16:52
17:05,17:07
17:20,17:22
17:35,17:37
17:50,17:52
18:05,18:07
18:20,18:22
18:35,18:37
18:50,18:52
19:05,19:07
19:20,19:22
19:35,19:37
19:50,19:52
20:05,20:07
20:20,20:22
20:40,20:42
21:00,21:02
21:20,21:22
