departure,arrival
23:16,23:39
23:45,00:08
23:51,00:14
14:15,14:34
14:26,14:45
14:32,14:51
14:38,14:57
14:49,15:08
14:55,15:14
15:01,15:20
15:12,15:31
15:18,15:37
15:24,15:43
15:35,15:54
15:41,16:00
15:47,16:06
15:58,16:17
16:04,16:23
16:10,16:29
16:21,16:40
16:27,16:46
16:33,16:52
16:44,17:03
16:50,17:09
16:56,17:15
17:07,17:26
17:13,17:32
17:19,17:38
17:30,17:49
17:36,17:55
17:42,18:01
17:53,18:12
17:59,18:18
18:05,18:24
18:16,18:35
18:22,18:41
18:28,18:47
18:39,18:58
18:45,19:04
18:51,19:10
19:02,19:21
19:08,19:27
19:14,19:33
19:25,19:44
19:31,19:50
19:37,19:56
19:48,20:07
19:54,20:13
19:48,20:11
19:54,20:17
20:00,20:23
20:06,20:29
20:11,20:34
20:17,20:40
20:23,20:46
20:29,20:52
20:34,20:57
20:40,21:03
20:46,21:09
20:52,21:15
20:57,21:20
21:03,21:26
21:09,21:32
21:15,21:38
21:25,21:48
21:31,21:54
21:37,22:00
21:43,22:06
22:00,22:23
22:06,22:29
22:12,22:35
22:18,22:41
17:48,18:07
17:53,18:12
17:54,18:13
17:59,18:18
18:05,18:24
18:11,18:30
18:16,18:35
18:17,18:36
18:22,18:41
18:28,18:47
18:34,18:53
18:39,18:58
18:40,18:59
18:45,19:04
18:51,19:10
18:57,19:16
19:02,19:21
19:03,19:22
19:08,19:27
19:14,19:33
19:20,19:39
19:25,19:44
19:26,19:45
19:31,19:50
19:37,19:56
19:43,20:02
19:48,20:07
20:00,20:19
20:11,20:30
20:17,20:36
20:23,20:42
20:34,20:53
20:40,20:59
20:46,21:05
20:57,21:16
21:03,21:22
21:09,21:28
21:25,21:44
21:31,21:50
21:37,21:56
22:00,22:19
22:06,22:25
22:12,22:31
22:35,22:54
22:41,23:00
22:47,23:06
23:10,23:29
23:16,23:35
23:22,23:41
23:45,00:04
23:51,00:10
23:57,00:16
22:35,22:58
22:41,23:04
22:47,23:10
22:53,23:16
23:10,23:33
23:16,23:39
23:22,23:45
23:28,23:51
23:45,00:08
23:51,00:14
23:57,00:20
00:03,00:26
19:49,20:08
19:54,20:13
20:00,20:19
20:06,20:25
20:11,20:30
20:12,20:31
20:17,20:36
20:23,20:42
20:29,20:48
20:34,20:53
20:35,20:54
20:40,20:59
20:46,21:05
20:52,21:11
20:57,21:16
20:58,21:17
21:03,21:22
21:09,21:28
21:15,21:34
21:21,21:40
21:25,21:44
21:31,21:50
21:37,21:56
21:43,22:02
21:49,22:08
22:00,22:19
22:06,22:25
22:12,22:31
22:18,22:37
22:24,22:43
22:35,22:54
22:41,23:00
22:47,23:06
22:53,23:12
22:59,23:18
23:10,23:29
23:16,23:35
23:22,23:41
23:28,23:47
23:34,23:53
23:45,00:04
23:51,00:10
23:57,00:16
00:03,00:22
00:09,00:28
06:10,06:29
06:16,06:35
06:22,06:41
06:28,06:47
06:34,06:53
06:40,06:59
06:46,07:05
06:52,07:11
06:58,07:17
07:04,07:23
07:10,07:29
07:16,07:35
07:22,07:41
07:28,07:47
07:34,07:53
07:40,07:59
07:46,08:05
07:52,08:11
07:58,08:17
08:04,08:23
08:10,08:29
08:16,08:35
08:22,08:41
08:28,08:47
08:34,08:53
08:40,08:59
08:46,09:05
08:52,09:11
08:58,09:17
09:04,09:23
09:10,09:29
09:16,09:35
09:22,09:41
09:28,09:47
09:34,09:53
09:40,09:59
09:46,10:05
09:52,10:11
09:58,10:17
10:04,10:23
10:10,10:29
10:16,10:35
10:22,10:41
10:28,10:47
10:34,10:53
10:40,10:59
10:46,11:05
10:52,11:11
10:58,11:17
11:04,11:23
11:10,11:29
11:16,11:35
11:22,11:41
11:28,11:47
11:34,11:53
11:40,11:59
11:46,12:05
06:10,06:29
06:16,06:35
06:22,06:41
06:28,06:47
06:34,06:53
06:40,06:59
06:46,07:05
06:52,07:11
06:58,07:17
07:04,07:23
07:10,07:29
07:16,07:35
07:22,07:41
06:10,06:33
06:16,06:39
06:22,06:45
06:28,06:51
06:34,06:57
06:40,07:03
06:46,07:09
06:52,07:15
06:58,07:21
07:04,07:27
07:10,07:33
07:16,07:39
07:22,07:45
07:28,07:51
07:34,07:57
07:40,08:03
07:46,08:09
07:52,08:15
07:58,08:21
08:04,08:27
11:52,12:11
11:58,12:17
12:04,12:23
12:10,12:29
12:16,12:35
12:22,12:41
12:28,12:47
12:34,12:53
12:40,12:59
12:46,13:05
12:52,13:11
12:58,13:17
13:04,13:23
13:10,13:29
13:16,13:35
13:22,13:41
13:28,13:47
13:34,13:53
13:40,13:59
13:46,14:05
13:52,14:11
13:58,14:17
14:03,14:22
14:04,14:23
06:10,06:33
06:16,06:39
06:22,06:45
06:40,07:03
06:46,07:09
06:52,07:15
07:10,07:33
07:16,07:39
07:22,07:45
07:40,08:03
07:46,08:09
07:52,08:15
08:10,08:33
08:16,08:39
08:22,08:45
08:40,09:03
08:46,09:09
08:52,09:15
09:10,09:33
09:16,09:39
09:22,09:45
09:40,10:03
09:46,10:09
09:52,10:15
10:10,10:33
10:16,10:39
10:22,10:45
08:10,08:33
08:16,08:39
08:22,08:45
08:28,08:51
08:34,08:57
08:40,09:03
08:46,09:09
08:52,09:15
08:58,09:21
09:04,09:27
09:10,09:33
09:16,09:39
09:22,09:45
09:28,09:51
09:34,09:57
09:40,10:03
09:46,10:09
09:52,10:15
09:58,10:21
10:04,10:27
10:10,10:33
10:16,10:39
14:09,14:28
14:15,14:34
14:21,14:40
14:26,14:45
14:27,14:46
14:32,14:51
14:38,14:57
14:44,15:03
14:49,15:08
14:50,15:09
14:55,15:14
15:01,15:20
15:07,15:26
15:12,15:31
15:13,15:32
15:18,15:37
15:24,15:43
15:30,15:49
15:35,15:54
15:36,15:55
15:41,16:00
15:47,16:06
15:53,16:12
15:58,16:17
15:59,16:18
16:04,16:23
16:10,16:29
16:16,16:35
07:28,07:47
07:34,07:53
07:40,07:59
07:46,08:05
07:52,08:11
07:58,08:17
08:04,08:23
08:10,08:29
08:16,08:35
08:22,08:41
08:28,08:47
08:34,08:53
08:40,08:59
08:46,09:05
08:52,09:11
08:58,09:17
09:04,09:23
09:10,09:29
09:16,09:35
09:22,09:41
