departure,arrival
06:42,06:44
07:07,07:09
07:32,07:34
07:52,07:54
08:12,08:14
08:32,08:34
08:52,08:54
09:12,09:14
09:32,09:34
09:52,09:54
10:12,10:14
10:32,10:34
10:52,10:54
11:07,11:09
11:22,11:24
11:37,11:39
11:52,11:54
12:07,12:09
12:22,12:24
12:37,12:39
12:52,12:54
13:07,13:09
13:22,13:24
13:37,13:39
13:52,13:54
14:07,14:09
14:22,14:24
14:37,14:39
14:52,14:54
15:07,15:09
15:22,15:24
15:37,15:39
15:52,15:54
16:07,16:09
16:22,16:24
16:37,16:39
16:52,16:54
17:07,17:09
17:22,17:24
17:37,17:39
17:52,17:54
18:07,18:09
18:22,18:24
18:37,18:39
18:52,18:54
19:07,19:09
19:22,19:24
19:37,19:39
19:52,19:54
20:07,20:09
20:22,20:24
20:42,20:44
21:02,21:04
21:22,21:24
21:42,21:44
22:07,22:09
22:32,22:34
22:57,22:59
23:22,23:24
