departure,arrival
06:08,06:28
06:38,06:58
07:08,07:28
07:38,07:58
08:08,08:28
08:38,08:58
09:08,09:28
09:38,09:58
10:08,10:28
10:38,10:58
11:08,11:28
11:38,11:58
12:08,12:28
12:38,12:58
13:08,13:28
13:38,13:58
14:01,14:21
14:24,14:44
14:47,15:07
15:10,15:30
15:33,15:53
15:56,16:16
16:19,16:39
16:42,17:02
17:05,17:25
17:28,17:48
17:51,18:11
18:14,18:34
18:37,18:57
06:08,06:28
06:38,06:58
07:08,07:28
07:38,07:58
08:08,08:28
08:38,08:58
09:08,09:28
09:38,09:58
10:08,10:28
10:38,10:58
11:08,11:28
11:38,11:58
12:08,12:28
19:00,19:20
19:23,19:43
19:46,20:06
20:09,20:29
20:32,20:52
20:55,21:15
21:23,21:43
21:58,22:18
22:33,22:53
23:08,23:28
23:43,00:03
06:08,06:28
06:38,06:58
07:08,07:28
07:38,07:58
08:08,08:28
08:38,08:58
09:08,09:28
09:38,09:58
10:08,10:28
10:38,10:58
11:08,11:28
11:38,11:58
12:08,12:28
12:38,12:58
13:08,13:28
13:38,13:58
14:01,14:21
14:24,14:44
14:47,15:07
15:10,15:30
15:33,15:53
15:56,16:16
16:19,16:39
16:42,17:02
17:05,17:25
17:28,17:48
17:51,18:11
18:14,18:34
18:37,18:57
19:00,19:20
19:23,19:43
19:46,20:06
12:38,12:58
13:08,13:28
13:38,13:58
14:01,14:21
14:24,14:44
14:47,15:07
15:10,15:30
15:33,15:53
15:56,16:16
16:19,16:39
16:42,17:02
17:05,17:25
17:28,17:48
17:51,18:11
18:14,18:34
18:37,18:57
19:00,19:20
19:23,19:43
19:46,20:06
20:09,20:29
20:32,20:52
20:55,21:15
21:23,21:43
21:58,22:18
22:33,22:53
23:08,23:28
23:43,00:03
20:09,20:29
20:32,20:52
20:55,21:15
21:23,21:43
21:58,22:18
22:33,22:53
23:08,23:28
23:43,00:03
