departure,arrival
12:35,13:15
13:05,13:45
13:35,14:15
13:58,14:38
14:21,15:01
14:44,15:24
15:07,15:47
15:30,16:10
15:53,16:33
16:16,16:56
16:39,17:19
17:02,17:42
17:25,18:05
17:48,18:28
18:11,18:51
18:34,19:14
18:57,19:37
19:20,20:00
19:43,20:23
20:06,20:46
20:29,21:09
20:52,21:32
21:20,22:00
21:55,22:35
22:30,23:10
23:05,23:45
23:40,00:20
06:05,06:45
06:35,07:15
07:05,07:45
07:35,08:15
08:05,08:45
08:35,09:15
09:05,09:45
09:35,10:15
10:05,10:45
10:35,11:15
11:05,11:45
11:35,12:15
12:05,12:45
12:35,13:15
13:05,13:45
13:35,14:15
13:58,14:38
14:21,15:01
14:44,15:24
15:07,15:47
15:30,16:10
15:53,16:33
16:16,16:56
16:39,17:19
17:02,17:42
17:25,18:05
17:48,18:28
18:11,18:51
18:34,19:14
18:57,19:37
19:20,20:00
19:43,20:23
20:06,20:46
20:29,21:09
20:52,21:32
21:20,22:00
21:55,22:35
22:30,23:10
23:05,23:45
23:40,00:20
06:05,06:45
06:35,07:15
07:05,07:45
07:35,08:15
08:05,08:45
08:35,09:15
09:05,09:45
09:35,10:15
10:05,10:45
10:35,11:15
11:05,11:45
11:35,12:15
12:05,12:45
12:35,13:15
13:05,13:45
13:35,14:15
13:58,14:38
14:21,15:01
14:44,15:24
15:07,15:47
15:30,16:10
15:53,16:33
16:16,16:56
16:39,17:19
17:02,17:42
17:25,18:05
17:48,18:28
18:11,18:51
18:34,19:14
18:57,19:37
19:20,20:00
19:43,20:23
20:06,20:46
20:29,21:09
20:52,21:32
21:20,22:00
21:55,22:35
22:30,23:10
23:05,23:45
23:40,00:20
06:05,06:45
06:35,07:15
07:05,07:45
07:35,08:15
08:05,08:45
08:35,09:15
09:05,09:45
09:35,10:15
10:05,10:45
10:35,11:15
11:05,11:45
11:35,12:15
12:05,12:45
