departure,arrival
07:15,07:40
07:45,08:10
08:15,08:40
08:45,09:10
09:15,09:40
09:45,10:10
10:15,10:40
10:45,11:10
11:15,11:40
11:45,12:10
12:15,12:40
12:45,13:10
13:15,13:40
13:45,14:10
14:15,14:40
14:45,15:10
15:15,15:40
15:38,16:03
16:01,16:26
16:24,16:49
16:47,17:12
17:10,17:35
17:33,17:58
17:56,18:21
18:19,18:44
18:42,19:07
19:05,19:30
19:28,19:53
19:51,20:16
20:14,20:39
20:37,21:02
21:00,21:25
21:23,21:48
21:46,22:11
22:09,22:34
22:32,22:57
23:00,23:25
23:30,23:55
07:15,07:42
07:45,08:12
08:15,08:42
08:45,09:12
09:15,09:42
09:45,10:12
10:15,10:42
10:45,11:12
11:15,11:42
11:45,12:12
12:15,12:42
12:45,13:12
13:15,13:42
13:45,14:12
14:15,14:42
14:45,15:12
15:15,15:42
15:38,16:05
16:01,16:28
16:24,16:51
16:47,17:14
17:10,17:37
17:33,18:00
17:56,18:23
18:19,18:46
18:42,19:09
19:05,19:32
19:28,19:55
19:51,20:18
20:14,20:41
20:37,21:04
21:00,21:27
21:23,21:50
21:46,22:13
22:09,22:36
22:32,22:59
23:00,23:27
23:30,23:57
