departure,arrival
20:13,20:30
20:17,20:34
20:19,20:36
20:23,20:40
20:25,20:42
20:29,20:46
20:31,20:48
20:36,20:53
20:40,20:57
20:42,20:59
20:46,21:03
20:48,21:05
20:52,21:09
20:54,21:11
20:59,21:16
21:03,21:20
21:05,21:22
21:09,21:26
21:11,21:28
21:15,21:32
21:17,21:34
21:27,21:44
09:54,10:11
09:58,10:15
10:00,10:17
10:04,10:21
10:06,10:23
10:12,10:29
10:16,10:33
10:18,10:35
10:22,10:39
10:24,10:41
10:28,10:45
10:30,10:47
10:34,10:51
10:36,10:53
10:42,10:59
10:46,11:03
10:48,11:05
10:52,11:09
10:54,11:11
10:58,11:15
11:00,11:17
11:04,11:21
11:06,11:23
11:12,11:29
17:38,17:55
17:42,17:59
17:44,18:01
17:48,18:05
17:50,18:07
17:54,18:11
17:55,18:12
17:56,18:13
17:59,18:16
18:01,18:18
18:05,18:22
18:07,18:24
18:11,18:28
18:13,18:30
18:17,18:34
18:18,18:35
18:19,18:36
18:22,18:39
18:24,18:41
18:28,18:45
18:30,18:47
18:34,18:51
18:36,18:53
18:40,18:57
18:41,18:58
18:42,18:59
18:45,19:02
18:47,19:04
18:51,19:08
18:53,19:10
18:57,19:14
18:59,19:16
19:03,19:20
19:04,19:21
19:05,19:22
19:08,19:25
19:10,19:27
19:14,19:31
19:16,19:33
19:20,19:37
19:22,19:39
19:26,19:43
19:27,19:44
19:28,19:45
19:31,19:48
19:33,19:50
19:37,19:54
19:39,19:56
19:43,20:00
19:45,20:02
19:49,20:06
19:50,20:07
19:51,20:08
19:54,20:11
19:56,20:13
20:00,20:17
20:02,20:19
20:06,20:23
20:08,20:25
21:31,21:48
21:33,21:50
21:37,21:54
21:39,21:56
21:43,22:00
21:45,22:02
22:02,22:19
22:06,22:23
22:08,22:25
22:12,22:29
22:14,22:31
22:18,22:35
22:20,22:37
22:37,22:54
22:41,22:58
22:43,23:00
22:47,23:04
22:49,23:06
22:53,23:10
22:55,23:12
23:12,23:29
23:16,23:33
23:18,23:35
11:16,11:33
11:18,11:35
11:22,11:39
11:24,11:41
11:28,11:45
11:30,11:47
11:34,11:51
11:36,11:53
11:42,11:59
11:46,12:03
11:48,12:05
11:52,12:09
11:54,12:11
11:58,12:15
12:00,12:17
12:04,12:21
12:06,12:23
12:12,12:29
12:16,12:33
12:18,12:35
12:22,12:39
12:24,12:41
12:28,12:45
12:30,12:47
23:22,23:39
23:24,23:41
23:28,23:45
23:30,23:47
23:47,00:04
23:51,00:08
23:53,00:10
23:57,00:14
23:59,00:16
00:03,00:20
00:05,00:22
12:34,12:51
12:36,12:53
12:42,12:59
12:46,13:03
12:48,13:05
12:52,13:09
12:54,13:11
12:58,13:15
13:00,13:17
13:04,13:21
13:06,13:23
13:12,13:29
13:16,13:33
13:18,13:35
13:22,13:39
13:24,13:41
13:28,13:45
13:30,13:47
13:34,13:51
13:36,13:53
13:42,13:59
13:46,14:03
20:12,20:29
20:13,20:30
20:14,20:31
20:17,20:34
20:19,20:36
20:23,20:40
20:25,20:42
20:29,20:46
20:31,20:48
20:35,20:52
20:36,20:53
20:37,20:54
20:40,20:57
20:42,20:59
20:46,21:03
20:48,21:05
20:52,21:09
20:54,21:11
20:58,21:15
20:59,21:16
21:00,21:17
21:03,21:20
21:05,21:22
21:09,21:26
21:11,21:28
21:15,21:32
13:48,14:05
13:52,14:09
13:54,14:11
13:58,14:15
14:00,14:17
14:04,14:21
14:05,14:22
14:06,14:23
14:09,14:26
14:11,14:28
14:15,14:32
14:17,14:34
14:21,14:38
14:23,14:40
14:27,14:44
14:28,14:45
14:29,14:46
14:32,14:49
14:34,14:51
14:38,14:55
14:40,14:57
14:44,15:01
21:17,21:34
21:21,21:38
21:23,21:40
21:27,21:44
21:31,21:48
21:33,21:50
21:37,21:54
21:39,21:56
21:43,22:00
21:45,22:02
21:49,22:06
21:51,22:08
22:02,22:19
22:06,22:23
22:08,22:25
22:12,22:29
22:14,22:31
22:18,22:35
22:20,22:37
22:24,22:41
22:26,22:43
22:37,22:54
22:41,22:58
22:43,23:00
22:47,23:04
22:49,23:06
22:53,23:10
22:55,23:12
22:59,23:16
06:12,06:29
06:16,06:33
06:18,06:35
06:22,06:39
06:24,06:41
06:28,06:45
06:30,06:47
06:34,06:51
06:36,06:53
06:42,06:59
06:46,07:03
06:48,07:05
06:52,07:09
06:54,07:11
06:58,07:15
07:00,07:17
07:04,07:21
07:06,07:23
07:12,07:29
07:16,07:33
07:18,07:35
07:22,07:39
07:24,07:41
07:28,07:45
07:30,07:47
07:34,07:51
07:42,07:59
07:46,08:03
07:48,08:05
07:52,08:09
07:54,08:11
07:58,08:15
08:00,08:17
08:12,08:29
08:16,08:33
08:18,08:35
08:22,08:39
14:46,15:03
14:50,15:07
14:51,15:08
14:52,15:09
14:55,15:12
14:57,15:14
15:01,15:18
15:03,15:20
15:07,15:24
15:09,15:26
15:13,15:30
15:14,15:31
15:15,15:32
15:18,15:35
15:20,15:37
15:24,15:41
15:26,15:43
15:30,15:47
15:32,15:49
15:36,15:53
15:37,15:54
15:38,15:55
23:01,23:18
23:12,23:29
23:16,23:33
23:18,23:35
23:22,23:39
23:24,23:41
23:28,23:45
23:30,23:47
23:34,23:51
23:36,23:53
23:47,00:04
23:51,00:08
23:53,00:10
23:57,00:14
23:59,00:16
00:03,00:20
00:05,00:22
00:09,00:26
00:11,00:28
15:41,15:58
15:43,16:00
15:47,16:04
15:49,16:06
15:53,16:10
15:55,16:12
15:59,16:16
16:00,16:17
16:01,16:18
16:04,16:21
16:06,16:23
16:10,16:27
16:12,16:29
16:16,16:33
16:18,16:35
16:22,16:39
16:23,16:40
16:24,16:41
16:27,16:44
16:29,16:46
16:33,16:50
06:12,06:29
06:16,06:33
06:18,06:35
06:22,06:39
06:24,06:41
06:28,06:45
06:30,06:47
06:34,06:51
06:36,06:53
06:42,06:59
06:46,07:03
06:48,07:05
06:52,07:09
06:54,07:11
06:58,07:15
08:24,08:41
08:28,08:45
08:30,08:47
08:42,08:59
08:46,09:03
08:48,09:05
08:52,09:09
08:54,09:11
08:58,09:15
09:00,09:17
09:12,09:29
09:16,09:33
09:18,09:35
09:22,09:39
09:24,09:41
09:28,09:45
09:30,09:47
09:42,09:59
09:46,10:03
09:48,10:05
09:52,10:09
09:54,10:11
09:58,10:15
10:00,10:17
10:12,10:29
10:16,10:33
10:18,10:35
10:22,10:39
10:24,10:41
10:28,10:45
10:30,10:47
10:42,10:59
10:46,11:03
10:48,11:05
10:52,11:09
10:54,11:11
10:58,11:15
11:00,11:17
11:12,11:29
11:16,11:33
11:18,11:35
11:22,11:39
11:24,11:41
11:28,11:45
16:35,16:52
16:39,16:56
16:41,16:58
16:45,17:02
16:46,17:03
16:47,17:04
16:50,17:07
16:52,17:09
16:56,17:13
16:58,17:15
17:02,17:19
17:04,17:21
17:08,17:25
17:09,17:26
17:10,17:27
17:13,17:30
17:15,17:32
17:19,17:36
17:21,17:38
17:25,17:42
07:00,07:17
07:04,07:21
07:06,07:23
07:12,07:29
07:16,07:33
07:18,07:35
07:22,07:39
07:24,07:41
07:28,07:45
07:30,07:47
07:34,07:51
07:36,07:53
07:42,07:59
07:46,08:03
07:48,08:05
07:52,08:09
07:54,08:11
07:58,08:15
08:00,08:17
08:04,08:21
08:06,08:23
08:12,08:29
08:16,08:33
08:18,08:35
08:22,08:39
08:24,08:41
08:28,08:45
08:30,08:47
08:34,08:51
08:36,08:53
17:27,17:44
17:31,17:48
17:32,17:49
17:33,17:50
17:36,17:53
17:38,17:55
17:42,17:59
17:44,18:01
17:48,18:05
17:50,18:07
17:54,18:11
17:55,18:12
17:56,18:13
17:59,18:16
18:01,18:18
18:05,18:22
18:07,18:24
18:11,18:28
18:13,18:30
18:17,18:34
18:18,18:35
18:19,18:36
18:22,18:39
18:24,18:41
18:28,18:45
18:30,18:47
18:34,18:51
18:36,18:53
18:40,18:57
08:42,08:59
08:46,09:03
08:48,09:05
08:52,09:09
08:54,09:11
08:58,09:15
09:00,09:17
09:04,09:21
09:06,09:23
09:12,09:29
09:16,09:33
09:18,09:35
09:22,09:39
09:24,09:41
09:28,09:45
09:30,09:47
09:34,09:51
09:36,09:53
09:42,09:59
09:46,10:03
09:48,10:05
09:52,10:09
09:54,10:11
09:58,10:15
10:00,10:17
10:04,10:21
10:06,10:23
10:12,10:29
10:16,10:33
10:18,10:35
10:22,10:39
10:24,10:41
11:30,11:47
11:42,11:59
11:46,12:03
11:48,12:05
11:52,12:09
11:54,12:11
11:58,12:15
12:00,12:17
12:12,12:29
12:16,12:33
12:18,12:35
12:22,12:39
12:24,12:41
12:28,12:45
12:30,12:47
12:42,12:59
12:46,13:03
12:48,13:05
12:52,13:09
12:54,13:11
12:58,13:15
13:00,13:17
13:12,13:29
13:16,13:33
13:18,13:35
13:22,13:39
13:24,13:41
13:28,13:45
13:30,13:47
13:42,13:59
13:46,14:03
13:48,14:05
13:52,14:09
13:54,14:11
13:58,14:15
14:00,14:17
14:05,14:22
14:09,14:26
14:11,14:28
14:15,14:32
14:17,14:34
14:21,14:38
14:23,14:40
14:28,14:45
14:32,14:49
14:34,14:51
14:38,14:55
14:40,14:57
14:44,15:01
14:46,15:03
14:51,15:08
14:55,15:12
18:41,18:58
18:42,18:59
18:45,19:02
18:47,19:04
18:51,19:08
18:53,19:10
18:57,19:14
18:59,19:16
19:03,19:20
19:04,19:21
19:05,19:22
19:08,19:25
19:10,19:27
19:14,19:31
19:16,19:33
19:20,19:37
19:22,19:39
19:26,19:43
19:27,19:44
19:28,19:45
19:31,19:48
10:28,10:45
10:30,10:47
10:34,10:51
10:36,10:53
10:42,10:59
