departure,arrival
14:45,15:14
15:08,15:37
15:31,16:00
15:54,16:23
16:17,16:46
16:40,17:09
17:03,17:32
17:26,17:55
17:49,18:18
18:12,18:41
18:35,19:04
18:58,19:27
19:21,19:50
19:44,20:13
20:07,20:36
20:30,20:59
20:53,21:22
21:21,21:50
21:56,22:25
22:31,23:00
23:06,23:35
23:41,00:10
06:06,06:35
06:36,07:05
07:06,07:35
07:36,08:05
08:06,08:35
08:36,09:05
09:06,09:35
09:36,10:05
10:06,10:35
10:36,11:05
11:06,11:35
11:36,12:05
12:06,12:35
12:36,13:05
13:06,13:35
13:36,14:05
13:59,14:28
14:22,14:51
14:45,15:14
15:08,15:37
15:31,16:00
15:54,16:23
16:17,16:46
16:40,17:09
17:03,17:32
17:26,17:55
17:49,18:18
18:12,18:41
18:35,19:04
18:58,19:27
19:21,19:50
19:44,20:13
20:07,20:36
20:30,20:59
20:53,21:22
21:21,21:50
21:56,22:25
22:31,23:00
23:06,23:35
23:41,00:10
06:06,06:35
06:36,07:05
07:06,07:35
07:36,08:05
08:06,08:35
08:36,09:05
09:06,09:35
09:36,10:05
10:06,10:35
10:36,11:05
11:06,11:35
11:36,12:05
12:06,12:35
12:36,13:05
13:06,13:35
13:36,14:05
13:59,14:28
14:22,14:51
14:45,15:14
15:08,15:37
06:06,06:35
06:36,07:05
07:06,07:35
07:36,08:05
08:06,08:35
08:36,09:05
09:06,09:35
09:36,10:05
10:06,10:35
10:36,11:05
11:06,11:35
11:36,12:05
12:06,12:35
12:36,13:05
13:06,13:35
13:36,14:05
13:59,14:28
14:22,14:51
15:31,16:00
15:54,16:23
16:17,16:46
16:40,17:09
17:03,17:32
17:26,17:55
17:49,18:18
18:12,18:41
18:35,19:04
18:58,19:27
19:21,19:50
19:44,20:13
20:07,20:36
20:30,20:59
20:53,21:22
21:21,21:50
21:56,22:25
22:31,23:00
23:06,23:35
23:41,00:10
