departure,arrival
06:10,06:12
06:16,06:18
06:22,06:24
06:28,06:30
06:40,06:42
06:46,06:48
06:52,06:54
06:58,07:00
07:10,07:12
07:16,07:18
07:22,07:24
07:28,07:30
07:40,07:42
07:46,07:48
07:52,07:54
07:58,08:00
08:10,08:12
08:16,08:18
08:22,08:24
08:28,08:30
08:40,08:42
08:46,08:48
08:52,08:54
08:58,09:00
09:10,09:12
09:16,09:18
09:22,09:24
09:28,09:30
09:40,09:42
09:46,09:48
09:52,09:54
09:58,10:00
10:10,10:12
10:16,10:18
10:22,10:24
10:28,10:30
10:40,10:42
10:46,10:48
10:52,10:54
10:58,11:00
11:10,11:12
11:16,11:18
11:22,11:24
11:28,11:30
11:40,11:42
11:46,11:48
11:52,11:54
11:58,12:00
12:10,12:12
12:16,12:18
12:22,12:24
12:28,12:30
12:40,12:42
12:46,12:48
12:52,12:54
12:58,13:00
13:10,13:12
13:16,13:18
13:22,13:24
13:28,13:30
13:40,13:42
13:46,13:48
13:52,13:54
13:58,14:00
14:03,14:05
14:09,14:11
14:15,14:17
14:21,14:23
14:26,14:28
14:32,14:34
14:38,14:40
14:44,14:46
14:49,14:51
14:55,14:57
15:01,15:03
15:07,15:09
15:12,15:14
15:18,15:20
15:24,15:26
15:30,15:32
15:35,15:37
15:41,15:43
15:47,15:49
15:53,15:55
15:58,16:00
16:04,16:06
16:10,16:12
16:16,16:18
16:21,16:23
16:27,16:29
16:33,16:35
16:39,16:41
16:44,16:46
16:50,16:52
16:56,16:58
17:02,17:04
17:07,17:09
17:13,17:15
17:19,17:21
17:25,17:27
17:30,17:32
06:10,06:12
06:16,06:18
06:22,06:24
06:40,06:42
06:46,06:48
06:52,06:54
07:10,07:12
07:16,07:18
07:22,07:24
07:40,07:42
07:46,07:48
07:52,07:54
08:10,08:12
08:16,08:18
17:36,17:38
17:42,17:44
17:48,17:50
17:53,17:55
17:59,18:01
18:05,18:07
18:11,18:13
18:16,18:18
18:22,18:24
18:28,18:30
18:34,18:36
18:39,18:41
18:45,18:47
18:51,18:53
18:57,18:59
19:02,19:04
19:08,19:10
19:14,19:16
19:20,19:22
19:25,19:27
19:31,19:33
19:37,19:39
19:43,19:45
19:48,19:50
08:22,08:24
08:40,08:42
08:46,08:48
08:52,08:54
09:10,09:12
09:16,09:18
09:22,09:24
09:40,09:42
09:46,09:48
09:52,09:54
10:10,10:12
10:16,10:18
10:22,10:24
10:40,10:42
10:46,10:48
10:52,10:54
11:10,11:12
11:16,11:18
11:22,11:24
11:40,11:42
11:46,11:48
11:52,11:54
12:10,12:12
