departure,arrival
06:42,07:10
07:07,07:35
07:32,08:00
07:52,08:20
08:12,08:40
08:32,09:00
08:52,09:20
09:12,09:40
09:32,10:00
09:52,10:20
10:12,10:40
10:32,11:00
10:52,11:20
11:07,11:35
11:22,11:50
11:37,12:05
11:52,12:20
12:07,12:35
12:22,12:50
12:37,13:05
12:52,13:20
13:07,13:35
13:22,13:50
13:37,14:05
13:52,14:20
14:07,14:35
14:22,14:50
14:37,15:05
14:52,15:20
15:07,15:35
15:22,15:50
15:37,16:05
15:52,16:20
16:07,16:35
16:22,16:50
16:37,17:05
16:52,17:20
17:07,17:35
17:22,17:50
17:37,18:05
17:52,18:20
18:07,18:35
18:22,18:50
18:37,19:05
18:52,19:20
19:07,19:35
19:22,19:50
19:37,20:05
19:52,20:20
20:07,20:35
20:22,20:50
20:42,21:10
21:02,21:30
21:22,21:50
21:42,22:10
22:07,22:35
22:32,23:00
22:57,23:25
23:22,23:50
