departure,arrival
19:45,20:17
20:00,20:32
20:15,20:47
20:35,21:07
20:55,21:27
21:15,21:47
21:35,22:07
22:00,22:32
22:25,22:57
22:50,23:22
23:15,23:47
06:35,07:07
07:00,07:32
07:25,07:57
07:45,08:17
08:05,08:37
08:25,08:57
08:45,09:17
09:05,09:37
09:25,09:57
09:45,10:17
10:05,10:37
10:25,10:57
10:45,11:17
11:00,11:32
11:15,11:47
11:30,12:02
11:45,12:17
12:00,12:32
12:15,12:47
12:30,13:02
12:45,13:17
13:00,13:32
13:15,13:47
13:30,14:02
13:45,14:17
14:00,14:32
14:15,14:47
14:30,15:02
14:45,15:17
15:00,15:32
15:15,15:47
15:30,16:02
15:45,16:17
16:00,16:32
16:15,16:47
16:30,17:02
16:45,17:17
17:00,17:32
17:15,17:47
17:30,18:02
17:45,18:17
18:00,18:32
18:15,18:47
18:30,19:02
18:45,19:17
19:00,19:32
19:15,19:47
19:30,20:02
