departure,arrival
06:08,06:09
06:38,06:39
07:08,07:09
07:38,07:39
08:08,08:09
08:38,08:39
21:58,21:59
22:33,22:34
23:08,23:09
23:43,23:44
09:08,09:09
09:38,09:39
10:08,10:09
10:38,10:39
11:08,11:09
11:38,11:39
12:08,12:09
12:38,12:39
13:08,13:09
13:38,13:39
14:01,14:02
14:24,14:25
14:47,14:48
15:10,15:11
15:33,15:34
15:56,15:57
16:19,16:20
16:42,16:43
17:05,17:06
17:28,17:29
17:51,17:52
18:14,18:15
18:37,18:38
19:00,19:01
19:23,19:24
19:46,19:47
20:09,20:10
20:32,20:33
20:55,20:56
21:23,21:24
21:58,21:59
22:33,22:34
23:08,23:09
23:43,23:44
06:08,06:09
06:38,06:39
07:08,07:09
07:38,07:39
08:08,08:09
08:38,08:39
09:08,09:09
09:38,09:39
10:08,10:09
10:38,10:39
11:08,11:09
11:38,11:39
12:08,12:09
12:38,12:39
13:08,13:09
13:38,13:39
14:01,14:02
14:24,14:25
14:47,14:48
15:10,15:11
15:33,15:34
15:56,15:57
16:19,16:20
16:42,16:43
17:05,17:06
17:28,17:29
17:51,17:52
18:14,18:15
18:37,18:38
19:00,19:01
19:23,19:24
19:46,19:47
20:09,20:10
20:32,20:33
20:55,20:56
21:23,21:24
21:58,21:59
22:33,22:34
23:08,23:09
23:43,23:44
06:08,06:09
06:38,06:39
07:08,07:09
07:38,07:39
08:08,08:09
08:38,08:39
09:08,09:09
09:38,09:39
10:08,10:09
10:38,10:39
11:08,11:09
11:38,11:39
12:08,12:09
12:38,12:39
13:08,13:09
13:38,13:39
14:01,14:02
14:24,14:25
14:47,14:48
15:10,15:11
15:33,15:34
15:56,15:57
16:19,16:20
16:42,16:43
17:05,17:06
17:28,17:29
17:51,17:52
18:14,18:15
18:37,18:38
19:00,19:01
19:23,19:24
19:46,19:47
20:09,20:10
20:32,20:33
20:55,20:56
21:23,21:24
